"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72476994035","2011-01-05","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  33.2"," 6","  20.6"," 6","9999.9"," 0","844.0"," 6"," 10.0"," 5","  2.5"," 6","  8.0","999.9","  37.4","*","  26.6","*"," 0.00","I","999.9","000000"
"72476994035","2011-01-06","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  26.7","24","  18.6","24","9999.9"," 0","845.7","24"," 10.0","24","  3.1","24","  8.0","999.9","  44.6"," ","  15.8"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-07","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  37.0","24","  23.0","24","9999.9"," 0","843.6","24"," 10.0","24","  6.7","24"," 13.0","999.9","  46.4"," ","  24.8"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-08","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  28.0","24","  24.1","24","9999.9"," 0","837.3","24","  9.1","24","  3.4","24","  8.0","999.9","  42.8"," ","  17.6"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-09","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  28.8","24","  24.7","24","9999.9"," 0","835.5","24","  5.9","24","  3.9","24"," 11.1"," 14.0","  35.6"," ","  21.2"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-10","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","   9.9","24","   4.6","24","9999.9"," 0","845.1","24","  7.3","24","  5.4","24"," 13.0"," 15.9","  21.2"," ","  -0.4"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-11","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  -0.7","24","  -5.4","24","9999.9"," 0","851.6","24","  9.9","24","  2.5","24","  7.0","999.9","   8.6"," "," -14.8"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-12","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","   4.1","24","  -1.2","24","9999.9"," 0","854.6","24","  9.7","24","  1.5","24","  7.0","999.9","  23.0"," ","  -7.6"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-13","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  25.1","24","  15.5","24","9999.9"," 0","849.2","24"," 10.0","24","  3.5","24","  9.9","999.9","  44.6"," ","  12.2"," "," 0.03","G","999.9","000000"
"72476994035","2011-01-14","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  35.7","24","  26.1","24","9999.9"," 0","848.5","16"," 10.0","24","  3.5","24","  8.9","999.9","  48.2"," ","  28.4"," "," 0.11","G","999.9","000000"
"72476994035","2011-01-15","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  31.5","24","  24.3","24","9999.9"," 0","849.4","24"," 10.0","24","  2.6","24","  7.0","999.9","  41.0"," ","  21.2"," "," 0.00","G","999.9","000000"
"72476994035","2011-01-16","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  31.6","24","  24.3","24","9999.9"," 0","846.6","11"," 10.0","24","  2.9","24","  8.9","999.9","  41.0","*","  24.8","*"," 0.00","I","999.9","000000"
"72476994035","2011-01-17","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  46.9","24","  28.9","24","9999.9"," 0","835.5"," 9"," 10.0","24"," 11.5","24"," 29.9"," 36.9","  55.4"," ","  35.6"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-18","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  42.3","24","  24.2","24","9999.9"," 0","840.4","24"," 10.0","24","  8.3","24"," 19.0"," 27.0","  51.8"," ","  33.8"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-19","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  31.8","24","  22.2","24","9999.9"," 0","839.1","24","  9.6","24","  8.1","24"," 27.0"," 31.1","  44.6"," ","  23.0"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-20","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  20.0","24","  13.5","24","9999.9"," 0","848.5","24"," 10.0","24","  6.2","24"," 12.0"," 15.0","  30.2"," ","  10.4"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-21","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  33.6","24","  15.4","24","9999.9"," 0","841.2","24"," 10.0","24","  8.7","24"," 25.1"," 29.9","  48.2"," ","  19.4"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-22","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  34.0","24","  17.7","24","9999.9"," 0","999.9"," 0"," 10.0","24"," 10.9","24"," 27.0"," 40.0","  46.4"," ","  21.2"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-23","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  35.4","17","  15.9","17","9999.9"," 0","842.3","17"," 10.0","17","  8.9","17"," 25.1"," 31.1","  44.6","*","  24.8","*"," 0.00","I","999.9","000000"
"72476994035","2011-01-24","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  32.0"," 7","  13.7"," 7","9999.9"," 0","840.5"," 7"," 10.0"," 7","  4.6"," 7","  7.0","999.9","  39.2"," ","  23.0"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-25","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  39.5"," 7","  10.1"," 7","9999.9"," 0","845.6"," 7"," 10.0"," 6","  4.6"," 7"," 11.1"," 18.1","  42.8"," ","  35.6"," "," 0.00","I","999.9","000000"
"72476994035","2011-01-26","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  35.4"," 8","  25.7"," 8","9999.9"," 0","848.2"," 8"," 10.0"," 8","  3.7"," 8","  9.9"," 17.1","  37.4"," ","  33.8"," "," 0.00","I","999.9","000000"
"72476994035","2011-02-01","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  -0.4"," 8"," -11.2"," 8","9999.9"," 0","854.7"," 8","  9.8"," 8"," 11.8"," 8"," 17.1"," 22.0","   1.4","*","  -4.0","*"," 0.00","I","999.9","000000"
"72476994035","2011-02-02","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","  -6.2","24"," -19.2","22","9999.9"," 0","855.5","24"," 10.0","24","  5.2","24"," 14.0","999.9","   6.8"," "," -14.8"," "," 0.00","I","999.9","000000"
"72476994035","2011-02-03","40.45","-105.01667","1526.7","FORT COLLINS LOVELAND AIRPORT, CO US","   7.9","24","  -3.6","23","9999.9"," 0","851.4","24"," 10.0","24","  3.1","24","  8.0","999.9","  35.6"," ","  -5.8"," "," 0.00","I","999.9","000000"
