"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72466093037","2011-01-01","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   5.7","24","  -7.9","24","1020.1","24","803.3","24","  9.9","24","  5.3","24"," 18.1"," 28.0","  18.0"," ","  -8.0"," "," 0.00","G","  2.0","000000"
"72466093037","2011-01-02","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  16.6","24","  -4.5","24","1022.8","24","807.5","24"," 10.0","24","  5.1","23","  9.9","999.9","  43.0"," ","  -5.1"," "," 0.00","G","  2.0","000000"
"72466093037","2011-01-03","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  26.4","24","   8.7","24","1016.9","24","806.2","24"," 10.0","24","  5.4","23"," 15.9","999.9","  39.0"," ","  12.0"," "," 0.00","G","  2.0","000000"
"72466093037","2011-01-04","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  21.7","24","  10.5","24","1020.0","23","807.6","24","  9.9","24","  4.7","24","  9.9"," 20.0","  42.1"," ","   6.1"," "," 0.00","G","999.9","000000"
"72466093037","2011-01-05","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  32.4","24","   9.1","24","1016.9","24","807.1","24"," 10.0","24","  6.2","24"," 14.0","999.9","  46.9"," ","  19.0"," "," 0.00","G","999.9","000000"
"72466093037","2011-01-06","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  34.2","24","  14.3","24","1020.9","24","811.0","24"," 10.0","24","  5.2","24","  9.9","999.9","  54.0"," ","  17.1"," "," 0.00","G","999.9","000000"
"72466093037","2011-01-07","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  38.8","24","  19.6","24","1015.6","24","808.5","24"," 10.0","24","  6.8","24"," 12.0","999.9","  46.9"," ","  28.9"," "," 0.00","G","999.9","000000"
"72466093037","2011-01-08","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  33.9","24","  22.2","24","1009.1","23","802.0","24","  8.2","24","  4.6","24","  9.9","999.9","  57.0"," ","  19.9"," "," 0.00","G","999.9","000000"
"72466093037","2011-01-09","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  31.4","24","  24.5","24","1004.3","18","798.8","24","  7.7","24","  5.6","24"," 14.0","999.9","  43.0"," ","  24.1"," "," 0.00","G","999.9","001000"
"72466093037","2011-01-10","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  12.1","24","   4.7","24","1021.1","17","806.7","24","  6.3","24","  9.1","24"," 15.0"," 20.0","  24.1"," ","   3.9"," "," 0.09","G","999.9","101000"
