"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72466093037","2008-01-01","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  16.7","24"," -12.8","24","1039.7","24","822.0","24"," 10.0","24","  9.6","24"," 17.1"," 25.1","  27.0"," ","   3.0"," "," 0.00","G","999.9","000000"
"72466093037","2008-01-02","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  15.9","24","  -4.4","24","1041.5","24","822.8","24"," 10.0","24","  4.0","24","  8.0","999.9","  37.0"," ","   3.0"," "," 0.00","G","999.9","000000"
"72466093037","2008-01-03","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  39.7","24","   0.3","24","1021.7","24","811.6","24","  9.8","24","  5.3","24"," 12.0","999.9","  60.1"," ","  18.0"," "," 0.00","G","999.9","000000"
"72466093037","2008-01-04","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  45.2","24","  15.8","24","1011.3","24","806.7","24"," 10.0","24","  6.5","24"," 12.0"," 15.9","  57.9"," ","  32.0"," "," 0.00","G","999.9","000000"
"72466093037","2008-01-05","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  44.8","24","  20.4","24","1003.2","24","799.8","24"," 10.0","24"," 13.7","24"," 34.0"," 44.1","  61.0"," ","  30.0"," "," 0.00","G","999.9","000000"
"72466093037","2008-01-06","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  37.2","24","  22.8","24","1003.2","22","799.6","24","  8.8","24","  8.6","24"," 15.9"," 28.0","  50.0"," ","  28.0"," "," 0.00","G","999.9","101000"
"72466093037","2008-01-07","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  29.7","24","  18.3","24","1007.5","22","800.0","24","  9.1","24","  7.2","24"," 12.0","999.9","  41.0"," ","  18.0"," "," 0.10","G","999.9","101000"
"72466093037","2008-01-08","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  22.0","24","  13.0","24","1020.5","20","807.4","24","  7.5","24","  7.5","24"," 12.0","999.9","  28.9"," ","   8.1"," "," 0.16","G","  2.0","001000"
"72466093037","2008-01-09","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  28.6","24","  16.7","24","1012.1","22","802.0","24","  9.2","24","  7.6","24"," 18.1","999.9","  45.0"," ","  19.0"," "," 0.00","G","  2.0","101000"
"72466093037","2008-01-10","38.80949","-104.68873","1884.2","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","  27.3","24","  14.3","24","1014.7","24","804.9","24","  9.8","24","  7.0","24"," 11.1","999.9","  37.9"," ","  12.9"," "," 0.00","G","  1.2","000000"
