"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72053300160","2014-01-01","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  39.8","24","  24.3","24","9999.9"," 0","999.9"," 0"," 10.0","24","  3.7","24"," 11.1","999.9","  48.2","*","  32.0","*","99.99"," ","999.9","011000"
"72053300160","2014-01-02","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  27.9","24","  22.2","24","9999.9"," 0","999.9"," 0"," 10.0","24","  1.4","24","  6.0","999.9","  39.2","*","  19.4","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-03","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  39.5","24","  21.1","24","9999.9"," 0","999.9"," 0"," 10.0","24","  3.6","24"," 14.0"," 26.0","  60.8","*","  28.4","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-04","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  33.4","24","  19.0","24","9999.9"," 0","999.9"," 0","  5.1","24","  5.0","24"," 20.0"," 22.9","  53.6","*","  19.4","*","99.99"," ","999.9","001000"
"72053300160","2014-01-05","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  12.0","24","   7.7","24","9999.9"," 0","999.9"," 0","  8.4","24","  2.8","24","  9.9"," 20.0","  19.4","*","   5.0","*","99.99"," ","999.9","001000"
"72053300160","2014-01-06","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  10.8","15","   3.3","15","9999.9"," 0","999.9"," 0","  8.6","14","  2.1","14","  7.0","999.9","  17.6","*","  -0.4","*","99.99"," ","999.9","001000"
"72053300160","2014-01-07","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  33.0","24","  11.7","24","9999.9"," 0","999.9"," 0","  9.7","24","  7.0","24"," 26.0"," 35.0","  50.0","*","  12.2","*","99.99"," ","999.9","010000"
"72053300160","2014-01-08","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  33.2","24","  20.1","24","9999.9"," 0","999.9"," 0"," 10.0","24","  3.6","24"," 15.9"," 21.0","  44.6","*","  23.0","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-09","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  29.3","24","  22.2","24","9999.9"," 0","999.9"," 0","  8.8","24","  1.2","24","  7.0","999.9","  41.0","*","  21.2","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-10","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  34.8","24","  12.6","24","9999.9"," 0","999.9"," 0"," 10.0","24","  9.5","24"," 33.0"," 46.0","  41.0","*","  30.2","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-11","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  43.2","24","  18.3","24","9999.9"," 0","999.9"," 0"," 10.0","24"," 11.2","24"," 29.9"," 44.1","  59.0","*","  30.2","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-12","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  47.4","24","  18.8","24","9999.9"," 0","999.9"," 0"," 10.0","24"," 11.1","24"," 26.0"," 38.1","  53.6","*","  35.6","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-13","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  38.2","24","   7.2","24","9999.9"," 0","999.9"," 0"," 10.0","24"," 11.7","24"," 26.0"," 40.0","  46.4","*","  32.0","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-14","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  36.9","23","  18.6","23","9999.9"," 0","999.9"," 0","  9.7","23","  6.9","23"," 19.0"," 36.9","  44.6","*","  30.2","*","99.99"," ","999.9","001000"
"72053300160","2014-01-15","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  33.9","24","  19.9","24","9999.9"," 0","999.9"," 0"," 10.0","24","  6.2","24"," 25.1"," 40.0","  53.6","*","  21.2","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-16","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  42.8","24","  13.1","24","9999.9"," 0","999.9"," 0"," 10.0","24","  9.5","24"," 28.0"," 35.9","  48.2","*","  33.8","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-17","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  35.1","24","  18.4","24","9999.9"," 0","999.9"," 0"," 10.0","24","  3.4","24","  9.9"," 15.0","  53.6","*","  24.8","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-18","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  42.4","24","  13.5","24","9999.9"," 0","999.9"," 0"," 10.0","24","  3.7","24"," 13.0"," 22.0","  55.4","*","  30.2","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-19","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  48.4","24","  11.8","24","9999.9"," 0","999.9"," 0"," 10.0","24","  6.0","24"," 13.0"," 14.0","  64.4","*","  30.2","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-20","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  46.6","24","  12.4","24","9999.9"," 0","999.9"," 0"," 10.0","24","  7.5","24"," 20.0"," 32.1","  53.6","*","  35.6","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-21","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  44.6","24","   5.7","24","9999.9"," 0","999.9"," 0"," 10.0","24","  6.5","24"," 22.9"," 35.9","  60.8","*","  26.6","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-22","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  37.3","24","   8.7","24","9999.9"," 0","999.9"," 0"," 10.0","24","  3.4","24","  8.9"," 14.0","  51.8","*","  26.6","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-23","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  21.5","24","  14.1","24","9999.9"," 0","999.9"," 0","  7.0","24","  4.0","24"," 12.0"," 15.9","  37.4","*","  10.4","*","99.99"," ","999.9","001000"
"72053300160","2014-01-24","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  32.9","24","  11.6","24","9999.9"," 0","999.9"," 0","  9.6","24","  2.5","24"," 15.9"," 20.0","  59.0","*","  14.0","*"," 0.00","I","999.9","000000"
"72053300160","2014-01-25","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  48.8","24","  13.7","24","9999.9"," 0","999.9"," 0"," 10.0","24","  7.4","24"," 19.0"," 25.1","  62.6","*","  33.8","*"," 0.00","I","999.9","000000"
