"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72053300160","2024-01-01","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  35.7","24","  21.8","24","9999.9"," 0","839.4","17"," 10.0","24","  0.9","24","  6.0","999.9","  55.4","*","  24.8","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-02","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  37.1","24","  21.2","24","9999.9"," 0","840.7","24"," 10.0","24","  2.1","24","  6.0","999.9","  46.4","*","  26.6","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-03","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  34.3","24","  19.0","24","9999.9"," 0","838.0","24"," 10.0","24","  1.2","24","  5.1","999.9","  46.4","*","  24.8","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-04","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  30.0","24","  19.8","24","9999.9"," 0","834.0","24"," 10.0","24","  1.4","24","  7.0","999.9","  37.4","*","  24.8","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-05","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  32.0","24","  22.3","24","9999.9"," 0","832.5","24","  9.9","24","  2.0","24","  6.0","999.9","  42.8","*","  24.8","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-06","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  31.9","24","  11.4","24","9999.9"," 0","831.8","24"," 10.0","24","  3.1","24"," 18.1"," 22.0","  41.0","*","  21.2","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-07","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  31.2","24","   4.5","24","9999.9"," 0","825.7","24"," 10.0","24","  2.0","24","  8.0","999.9","  37.4","*","  21.2","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-08","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  28.4","24","  12.6","24","9999.9"," 0","828.0","24","  8.6","24","  4.0","24"," 14.0"," 19.0","  32.0","*","  21.2","*","99.99"," ","999.9","001000"
"72053300160","2024-01-09","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  25.5","24","   6.3","24","9999.9"," 0","829.6","24"," 10.0","24","  3.6","24"," 20.0"," 26.0","  44.6","*","  12.2","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-10","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  35.1","24","   5.5","24","9999.9"," 0","821.7","24"," 10.0","24"," 18.8","24"," 35.0"," 42.9","  41.0","*","  32.0","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-11","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  26.8","24","   8.9","24","9999.9"," 0","820.9","24"," 10.0","24","  5.4","24"," 17.1"," 26.0","  32.0","*","  17.6","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-12","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  21.0","24","   0.4","24","9999.9"," 0","826.5","24"," 10.0","24","  5.7","24"," 21.0"," 35.0","  33.8","*","   5.0","*"," 0.00","I","999.9","000000"
"72053300160","2024-01-13","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","   3.6","24","  -7.3","24","9999.9"," 0","829.4","24","  5.0","24","  4.7","24"," 15.9"," 28.0","  32.0","*","  -9.4","*","99.99"," ","999.9","001000"
"72053300160","2024-01-14","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  -2.3","24"," -10.1","24","9999.9"," 0","832.8","24","  7.4","24","  0.8","24","  4.1","999.9","   8.6","*","  -5.8","*","99.99"," ","999.9","001000"
