"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72053300160","2015-01-01","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  17.2","24","   4.1","24","9999.9"," 0","836.5","19"," 10.0","24","  2.1","24","  5.1","999.9","  30.2","*","   6.8","*"," 0.00","I","999.9","000000"
"72053300160","2015-01-02","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  27.1","24","  16.6","24","9999.9"," 0","835.8","24"," 10.0","24","  1.4","24","  5.1","999.9","  37.4","*","  21.2","*"," 0.00","I","999.9","000000"
"72053300160","2015-01-03","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  24.4","24","  19.5","24","9999.9"," 0","831.0","24","  9.1","24","  2.2","24"," 17.1","999.9","  32.0","*","  15.8","*","99.99"," ","999.9","001000"
"72053300160","2015-01-04","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  11.1","24","   6.1","24","9999.9"," 0","841.3","24","  8.5","24","  2.5","24","  7.0"," 14.0","  24.8","*","   3.2","*","99.99"," ","999.9","001000"
"72053300160","2015-01-05","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  20.7","24","  11.1","24","9999.9"," 0","839.3","24","  8.8","24","  5.1","24"," 14.0"," 29.9","9999.9"," ","   3.2","*","99.99"," ","999.9","001000"
"72053300160","2015-01-06","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  39.6","24","  30.3","24","9999.9"," 0","843.5","24"," 10.0","24","  4.0","24"," 24.1"," 29.9","  55.4","*","  28.4","*"," 0.00","I","999.9","000000"
"72053300160","2015-01-07","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  29.3","24","  22.2","24","9999.9"," 0","852.8","24","  6.5","24","  5.7","24"," 15.9"," 28.0","  53.6","*","  17.6","*","99.99"," ","999.9","001000"
"72053300160","2015-01-08","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  42.3","24","  22.1","24","9999.9"," 0","840.1","24","  9.5","24","  6.8","24"," 25.1"," 34.0","  55.4","*","  19.4","*"," 0.00","I","999.9","000000"
"72053300160","2015-01-09","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  24.5","24","  22.9","24","9999.9"," 0","845.1","24","  7.5","24","  3.0","24","  9.9","999.9","  37.4","*","  19.4","*","99.99"," ","999.9","001000"
"72053300160","2015-01-10","40.033","-105.217","1612.1","BOULDER MUNICIPAL AIRPORT, CO US","  31.6","24","  27.3","24","9999.9"," 0","835.7","24","  5.2","24","  1.0","24","  6.0","999.9","  53.6","*","  23.0","*"," 0.00","I","999.9","000000"
