"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72565003017","2001-01-01","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  21.5","24","  17.0","24","1022.8","24","999.9"," 0","  9.1","24","  6.9","24"," 12.0","999.9","  35.6","*","  15.8","*"," 0.00","I","  1.2","100000"
"72565003017","2001-01-02","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  26.3","24","  17.9","24","1032.2","24","999.9"," 0","  9.0","24","  7.0","23"," 11.1","999.9","  39.9"," ","  12.9"," "," 0.00","G","999.9","101000"
"72565003017","2001-01-03","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  37.0","24","  12.9","24","1028.9","24","999.9"," 0","  9.9","24","  8.2","24"," 13.0","999.9","  54.0"," ","  17.1"," "," 0.00","G","999.9","000000"
"72565003017","2001-01-04","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  45.9","24","  16.6","24","1021.4","24","999.9"," 0","  9.9","24"," 12.2","24"," 17.1"," 22.9","  66.0"," ","  21.9"," "," 0.00","G","999.9","000000"
"72565003017","2001-01-05","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  43.3","24","  18.3","24","1018.2","23","999.9"," 0"," 10.0","24","  8.6","24"," 15.9","999.9","  66.9"," ","  26.1"," "," 0.00","G","999.9","000000"
"72565003017","2001-01-06","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  44.5","24","  21.7","24","1011.3","24","999.9"," 0","  9.9","24","  9.4","24"," 13.0","999.9","  51.1","*","  39.0","*"," 0.00","G","999.9","000000"
"72565003017","2001-01-07","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  31.5","24","  20.8","24","1022.1","24","999.9"," 0","  9.2","24","  6.0","24"," 11.1","999.9","  52.0"," ","  24.1"," "," 0.00","G","999.9","101000"
"72565003017","2001-01-08","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  33.0","24","   8.1","24","1021.9","24","999.9"," 0","  9.9","24","  9.9","24"," 14.0","999.9","  52.0"," ","  18.0"," "," 0.00","G","999.9","000000"
"72565003017","2001-01-09","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  36.5","24","  -1.0","24","1015.3","24","999.9"," 0"," 10.0","24"," 11.3","24"," 24.1"," 30.9","  55.9"," ","  19.9"," "," 0.00","G","999.9","000000"
"72565003017","2001-01-10","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  39.7","24","  10.1","24","1007.8","24","999.9"," 0","  9.9","24","  8.7","24"," 18.1","999.9","  55.9"," ","  24.1"," "," 0.00","G","999.9","000000"
