"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72565003017","2007-01-01","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  21.2","24","   9.6","24","1024.1","24","835.3","24"," 10.0","24","  8.1","24"," 18.1","999.9","  32.0"," ","  10.9"," "," 0.00","G"," 11.0","101000"
"72565003017","2007-01-02","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  23.5","24","   8.4","24","1023.4","24","835.3","24"," 10.0","24","  6.2","24"," 13.0","999.9","  37.0"," ","   8.1"," "," 0.00","G"," 11.0","000000"
"72565003017","2007-01-03","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  35.9","24","  18.8","24","1013.4","24","829.1","24"," 10.0","24"," 11.8","24"," 15.9","999.9","  48.9"," ","   8.1"," "," 0.00","G","  9.8","000000"
"72565003017","2007-01-04","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  44.4","24","  23.5","24","1002.2","24","822.2","24"," 10.0","24","  8.5","24"," 20.0","999.9","  51.1"," ","  23.2"," "," 0.00","G","  9.1","000000"
"72565003017","2007-01-05","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  28.2","24","  24.9","24","1009.4","17","825.1","24","  3.9","24"," 11.9","24"," 18.1"," 21.0","  35.1","*","  21.9","*"," 0.10","G","  9.1","101000"
"72565003017","2007-01-06","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  19.0","24","   8.2","24","1018.5","24","830.6","24"," 10.0","24"," 13.0","24"," 22.0"," 31.1","  34.0"," ","  10.9"," "," 0.18","G"," 11.0","000000"
"72565003017","2007-01-07","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  21.9","24","   6.4","24","1023.6","24","835.3","24","  9.7","24"," 10.1","24"," 22.9","999.9","  34.0"," ","  10.9"," "," 0.01","G"," 14.2","101000"
"72565003017","2007-01-08","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  37.4","24","  17.5","24","1018.9","24","833.5","24"," 10.0","24"," 15.4","24"," 28.0"," 34.0","  46.0","*","  30.0","*"," 0.00","G"," 11.0","000000"
"72565003017","2007-01-09","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  23.8","24","  18.1","24","1028.6","20","841.5","24","  7.5","24","  7.7","24"," 15.0","999.9","  48.0"," ","   8.1"," "," 0.00","G","  7.9","100000"
"72565003017","2007-01-10","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  35.2","24","  16.9","24","1014.5","19","827.7","24","  9.7","24"," 10.6","24"," 17.1"," 18.1","  55.9","*","  25.0","*"," 0.00","G","  7.1","000000"
"72565003017","2007-01-11","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  30.3","24","  16.0","24","1004.8","15","821.8","24","  9.2","24","  8.9","24"," 15.0","999.9","  57.9"," ","  18.0"," "," 0.00","G","  7.1","011000"
"72565003017","2007-01-12","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","   5.3","24","   1.0","24","1023.1","16","831.8","24","  3.2","24"," 10.6","24"," 17.1","999.9","  28.9"," ","  -0.9"," "," 0.00","G","  5.9","011000"
"72565003017","2007-01-13","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  -1.5","24","  -6.3","24","1026.5","20","832.6","24","  7.1","24","  5.3","24","  9.9","999.9","   9.0"," ","  -8.0"," "," 0.04","G","  7.1","011000"
"72565003017","2007-01-14","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","   6.2","24","   1.0","24","1025.1","17","832.4","24","  5.7","24","  6.2","24"," 13.0","999.9","  10.9"," ","  -5.1"," "," 0.00","G","  7.1","101000"
"72565003017","2007-01-15","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","   6.2","24","  -0.8","24","1030.8","23","837.3","24","  9.1","24","  8.5","24"," 15.9","999.9","  18.0"," ","  -2.0"," "," 0.07","G","  7.1","001000"
"72565003017","2007-01-16","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  13.5","24","   1.2","24","1032.5","24","840.2","24"," 10.0","24","  9.2","24"," 14.0","999.9","  26.1"," ","  -2.0"," "," 0.00","G","  7.9","000000"
"72565003017","2007-01-17","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  19.5","24","   5.5","24","1020.2","24","831.5","24"," 10.0","24","  9.0","24"," 14.0","999.9","  37.9"," ","   3.9"," "," 0.00","G","  7.9","000000"
"72565003017","2007-01-18","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  21.1","24","   4.2","24","1023.0","24","834.9","24"," 10.0","24"," 11.0","24"," 25.1","999.9","  37.9"," ","   5.0"," "," 0.00","G","  7.9","000000"
"72565003017","2007-01-19","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  13.7","24","   2.4","24","1029.4","24","838.0","24"," 10.0","24","  6.3","24"," 14.0","999.9","  28.0"," ","   5.0"," "," 0.00","G","  7.9","000000"
"72565003017","2007-01-20","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  18.6","24","   7.9","24","1017.8","22","828.9","24","  9.1","24","  5.4","24"," 14.0","999.9","  28.0"," ","   5.0"," "," 0.00","G","  7.9","001000"
"72565003017","2007-01-21","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  23.1","24","  19.7","24","1012.1","14","825.7","24","  3.7","24"," 12.0","24"," 29.9"," 34.0","  27.0"," ","   8.1"," "," 0.02","G","  7.9","101000"
"72565003017","2007-01-22","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  17.0","24","  10.5","24","1023.9","22","834.7","24","  9.0","24","  7.8","24"," 14.0","999.9","  30.0"," ","  -0.0"," "," 0.14","G","  7.9","001000"
