,DATE,TEMP,DEWP,VISIB,WDSP,MAXTEMP,MINTEMP,PREC,SNF
0,01-01-2006,45.2,22.2,10,8.4,54,37,0,0
1,02-01-2006,34.6,12.2,10,6.3,61,19,0,0
2,03-01-2006,48.5,17.7,10,10.2,56,33,0.04,0
3,04-01-2006,34.2,12,10,7.8,47,25,0,0
4,05-01-2006,34.4,10.8,10,7,52,20,0,0
5,06-01-2006,42.6,11.4,10,4.6,69,26,0,0
6,07-01-2006,47.7,12.3,10,6.6,67,28,0,0
7,08-01-2006,46.9,13.4,10,9.6,55,34,T,T
8,09-01-2006,31.5,6.6,10,7,46,22,0,0
9,10-01-2006,32.5,9.6,10,3.8,50,22,0,0
10,11-01-2006,46.7,9.8,10,7.9,59,29,0,0
11,12-01-2006,42.9,10.2,10,11.5,55,34,0,0
12,13-01-2006,29.9,4.8,10,5.5,51,15,0,0
13,14-01-2006,36.4,12.5,10,2.3,62,21,0,0
14,15-01-2006,44.5,12.1,10,8.5,59,34,0,0
15,16-01-2006,34.3,12.2,10,12.4,41,26,T,T
16,17-01-2006,25.6,5.5,10,5.6,53,15,0,0
17,18-01-2006,45.7,15.2,10,11.2,58,34,0,0
18,19-01-2006,35,16.6,8,8.7,47,27,0.06,1.2
19,20-01-2006,26.2,14.8,9.4,3.6,41,14,0,0
20,21-01-2006,23.4,6.8,10,3.8,44,11,0,0
21,22-01-2006,29.8,10.4,10,4.2,41,19,0,0
22,23-01-2006,26.4,8,10,2.7,49,12,0,0
23,24-01-2006,34,10.8,10,3.3,58,18,0,0
24,25-01-2006,35.3,9.4,10,4.2,55,16,0,0
25,26-01-2006,35.8,10.4,10,3.9,53,21,0,0
26,27-01-2006,35.8,12.6,10,4.6,49,22,0,0
27,28-01-2006,36.7,6.5,10,8.4,47,30,0,0
28,29-01-2006,34.5,5,10,9,42,31,0,0
29,30-01-2006,29.5,7.3,10,6.4,49,16,0,0
30,31-01-2006,37.3,14.7,10,6.4,58,25,0,0
31,01-02-2006,30,18.1,10,5.6,50,22,0,0
32,02-02-2006,39.8,12,10,10.2,49,32,T,T
33,03-02-2006,36.5,8.4,10,12.9,48,29,T,T
34,04-02-2006,31.3,13.9,10,6.2,46,18,0,0
35,05-02-2006,37,10.5,10,11.9,44,26,0,0
36,06-02-2006,33.6,3.6,10,9.5,42,25,0,0
37,07-02-2006,32.1,6.1,10,5,53,18,0,0
38,08-02-2006,39.6,8.4,10,3.9,65,23,0,0
39,09-02-2006,41,9.6,10,7.8,56,29,T,T
40,10-02-2006,22.8,6.1,8.8,11.6,30,14,0.06,1.2
41,11-02-2006,18.6,-2.1,10,7.2,43,12,0,0
42,12-02-2006,34.5,3.3,10,6.8,57,24,0,0
43,13-02-2006,35.8,9.5,10,5.4,56,23,0,0
44,14-02-2006,39.8,6.9,10,8,62,21,0,0
45,15-02-2006,28.5,16.6,8.8,7.9,34,22,0.14,1.3
46,16-02-2006,15.8,7.5,5.7,11,23,9,0.29,3.9
47,17-02-2006,3,-5.4,6.2,7.4,10,-5,0.04,0.7
48,18-02-2006,-6.9,-15.9,8.8,3.6,7,-11,T,T
49,19-02-2006,4.3,-5.5,10,2.6,23,1,T,T
50,20-02-2006,15.9,6.2,9.6,3.2,41,4,T,T
51,21-02-2006,24.7,5.5,10,5.3,42,9,0,0
52,22-02-2006,24.6,9.1,10,6,44,13,0,0
53,23-02-2006,31.5,9.6,10,4.1,52,16,0,0
54,24-02-2006,39.2,12.9,10,6.4,58,19,0,0
55,25-02-2006,32.3,17,10,5.4,46,24,T,T
56,26-02-2006,34.3,17.7,10,2,59,20,0,0
57,27-02-2006,46.5,16.9,10,4.5,73,31,0,0
58,28-02-2006,51.8,20.8,10,5.8,70,37,0,0
59,01-03-2006,53.6,20.8,10,10.5,66,43,0,0
60,02-03-2006,39.1,7.3,10,5.1,57,24,0,0
61,03-03-2006,38.8,17.4,10,4.3,58,27,0,0
62,04-03-2006,42.7,20.7,10,5.8,67,28,0,0
63,05-03-2006,43.2,13.8,10,7.2,61,26,0,0
64,06-03-2006,45.4,14.5,10,3.6,67,30,0,0
65,07-03-2006,50.5,16.7,9.8,10.5,64,38,0,0
66,08-03-2006,40.1,21.7,7.1,7.2,52,31,0.38,1.8
67,09-03-2006,27,21.7,4.7,4.1,45,23,0,0
68,10-03-2006,28.8,16.4,9.6,5.8,39,25,0.01,0.1
69,11-03-2006,24.9,14.4,9.9,4.8,33,21,T,0.1
70,12-03-2006,28.4,19.9,8.2,7.5,33,25,0.14,2.2
71,13-03-2006,23.8,14.1,9,5.5,35,14,0.01,0.1
72,14-03-2006,31.2,8.3,10,5.7,50,17,0,0
73,15-03-2006,35.8,14.1,10,6,58,23,T,0
74,16-03-2006,37.2,5.1,10,11.2,50,27,0,0
75,17-03-2006,34.6,10.8,10,6.5,48,22,0,0
76,18-03-2006,33.8,17.5,10,6.6,49,23,0.06,T
77,19-03-2006,34.9,27.9,7.1,9.4,39,30,0.69,6.2
78,20-03-2006,24.2,17.5,5.6,11.1,32,20,0.12,3.9
79,21-03-2006,18.4,10.5,9.5,5.3,30,14,0.04,0.7
80,22-03-2006,22.2,14.4,10,4.5,34,20,T,T
81,23-03-2006,29.3,21.4,5.9,2.9,46,24,0,0
82,24-03-2006,36.7,23.4,7.4,3.7,57,25,0,0
83,25-03-2006,41,22.5,10,5,59,26,0,0
84,26-03-2006,41.3,25,7.1,10.2,53,34,0,0
85,27-03-2006,41.1,14.4,10,7.8,54,32,0,0
86,28-03-2006,42.4,20.2,10,5.5,66,39,0,0
87,29-03-2006,51.1,24.4,10,7.1,68,37,T,0
88,30-03-2006,47.4,25.6,10,6.3,60,39,0,0
89,31-03-2006,46.4,16.7,10,6.3,63,30,0,0
90,01-04-2006,48.6,23.8,10,5.3,66,34,T,0
91,02-04-2006,47.6,18.1,10,15,58,39,0.03,0
92,03-04-2006,42.2,19.8,10,6.5,59,30,0,0
93,04-04-2006,49,23.8,10,2.5,72,35,0,0
94,05-04-2006,58,28.3,9.8,6.1,75,39,0,0
95,06-04-2006,50.1,19.2,10,7.8,62,35,0,0
96,07-04-2006,47.8,20.5,10,17,57,43,T,0
97,08-04-2006,40.4,17,10,4.9,63,26,0,0
98,09-04-2006,52,24.4,10,4.2,76,34,0,0
99,10-04-2006,58.5,18.3,10,7.8,78,35,0,0
100,11-04-2006,56.4,18.6,10,6.7,70,44,0,0
101,12-04-2006,54.5,22.2,10,5.2,73,35,0,0
102,13-04-2006,61.5,24.2,10,7.1,84,43,0,0
103,14-04-2006,66.1,18.5,10,9.7,81,46,0,0
104,15-04-2006,60,24.2,10,9.5,72,51,0,0
105,16-04-2006,59.4,26.4,10,7.4,75,48,0,0
106,17-04-2006,61.7,22.8,10,6.7,83,40,0,0
107,18-04-2006,51.2,14.4,10,17.5,72,39,0,0
108,19-04-2006,42.7,11.1,10,6.4,62,30,0,0
109,20-04-2006,47.2,14.5,10,5.3,67,33,0,0
110,21-04-2006,54.4,19.9,10,5.8,74,35,0,0
111,22-04-2006,59.8,19.5,10,6.2,81,42,0,0
112,23-04-2006,58.4,33.6,10,8.8,74,43,0,0
113,24-04-2006,38.7,26.2,8.2,13.4,51,32,0.08,T
114,25-04-2006,31.8,19.3,10,5.5,41,29,T,T
115,26-04-2006,42.3,24.7,9,4.4,72,27,0,0
116,27-04-2006,59.1,26.2,10,4.7,78,42,0,0
117,28-04-2006,53.2,27.7,9.9,12.2,64,39,0.06,0
118,29-04-2006,49.2,23,10,9,66,37,T,0
119,30-04-2006,52.4,24.8,10,6.2,68,39,0.05,0
120,01-05-2006,53.9,34.7,10,8.2,75,39,0.01,0
121,02-05-2006,61,22.8,10,5.4,77,43,0,0
122,03-05-2006,50.1,27.2,10,6.9,58,43,0.21,0
123,04-05-2006,44.8,35.4,9.9,6,51,40,0.29,0
124,05-05-2006,41.6,35.1,7.4,7.3,48,37,0.05,0
125,06-05-2006,48.6,36.4,8.2,4.4,70,40,0.02,0
126,07-05-2006,57.4,32.8,10,4.5,72,45,0.01,0
127,08-05-2006,59.5,32.8,10,6.3,69,48,T,0
128,09-05-2006,52.9,30.6,10,8.9,66,39,0,0
129,10-05-2006,45.7,23.3,10,9.5,63,33,0,0
130,11-05-2006,48.6,20.4,10,8.4,68,33,0,0
131,12-05-2006,56.9,24.4,10,5.8,84,38,0,0
132,13-05-2006,65.1,29.7,10,9,79,45,0,0
133,14-05-2006,60.5,32.2,10,4.6,74,47,0,0
134,15-05-2006,57.1,27.3,10,5.7,75,39,0,0
135,16-05-2006,60.6,27.8,10,5.9,84,41,0,0
136,17-05-2006,64.6,32.3,10,5.6,83,47,0,0
137,18-05-2006,66,36.1,10,5.5,87,48,0,0
138,19-05-2006,69.9,34.9,10,6.5,86,54,0.01,0
139,20-05-2006,70.1,41.1,10,5.3,85,56,0.03,0
140,21-05-2006,71.6,39.3,10,6.7,89,51,0,0
141,22-05-2006,66.5,39.9,10,6.5,80,51,T,0
142,23-05-2006,62,40.7,9.9,7.1,79,50,0.06,0
143,24-05-2006,66.1,33.7,10,5.7,83,50,0,0
144,25-05-2006,68.5,35.9,10,5.5,85,51,0,0
145,26-05-2006,71.2,40.9,10,6.2,84,53,0,0
146,27-05-2006,73,32.7,10,7,91,51,0,0
147,28-05-2006,74.3,27.3,10,11.1,82,61,0,0
148,29-05-2006,59.9,26.3,10,6.8,73,46,0,0
149,30-05-2006,58.7,37.4,10,6,70,46,0.18,0
150,31-05-2006,59.5,39.8,10,5.8,76,47,0,0
151,01-06-2006,62.4,41.4,10,6.2,80,48,0,0
152,02-06-2006,70.2,39.6,10,5.8,93,51,0,0
153,03-06-2006,76.6,30.2,10,3.9,92,52,0,0
154,04-06-2006,73.7,36.8,10,8,85,59,0,0
155,05-06-2006,76,41.7,10,4.1,91,56,0,0
156,06-06-2006,75.8,41.8,10,7,91,60,0,0
157,07-06-2006,77.8,40.2,10,6.3,96,59,0,0
158,08-06-2006,77.8,41.4,10,7,92,60,T,0
159,09-06-2006,72.1,43.3,10,5.5,87,57,0.03,0
160,10-06-2006,69.2,44.6,10,9.1,83,55,0.04,0
161,11-06-2006,71.2,40.2,10,7.7,90,54,0,0
162,12-06-2006,72,43.4,10,7.2,91,55,0,0
163,13-06-2006,77.1,49.1,9.7,8.6,95,61,0,0
164,14-06-2006,81.5,42,10,8.2,100,60,0,0
165,15-06-2006,73.3,28.3,10,8.8,89,59,0,0
166,16-06-2006,66.3,37.4,10,10.5,79,54,0.01,0
167,17-06-2006,66.2,35,10,5.6,85,49,0,0
168,18-06-2006,74.8,33.5,10,5.7,88,59,0,0
169,19-06-2006,74.6,40.8,10,5.5,92,55,0,0
170,20-06-2006,76.6,38.9,10,7.1,90,59,T,0
171,21-06-2006,71.6,40.8,10,7.2,82,56,T,0
172,22-06-2006,66.3,46.9,10,8.8,72,60,T,0
173,23-06-2006,65.5,42.2,10,5.3,90,50,0,0
174,24-06-2006,71.9,40.3,10,7.7,83,63,T,0
175,25-06-2006,64.9,44.9,9.9,5.4,76,53,0.05,0
176,26-06-2006,66.1,38,10,6.2,82,49,0,0
177,27-06-2006,69.3,35.9,9.9,6.1,84,52,0,0
178,28-06-2006,72.3,36.9,9.8,6,84,55,T,0
179,29-06-2006,74.6,38.8,10,4.5,91,54,0,0
180,30-06-2006,78.2,38.5,10,6,91,58,0,0
181,01-07-2006,75.6,43.3,10,6.2,85,62,T,0
182,02-07-2006,70.5,51.2,10,5.4,87,58,0,0
183,03-07-2006,71,50.7,10,7.5,81,64,T,0
184,04-07-2006,68.8,50.1,10,6.1,85,56,0,0
185,05-07-2006,67.6,51.1,9.9,8.1,79,57,T,0
186,06-07-2006,69.6,52.8,10,9.2,84,61,0.03,0
187,07-07-2006,71.9,51.1,10,5.6,89,57,0,0
188,08-07-2006,69.3,52.7,9.8,6.9,78,63,0.1,0
189,09-07-2006,60.3,53.1,7.4,5.3,66,59,0.44,0
190,10-07-2006,63.7,51.5,10,3.5,81,54,0.01,0
191,11-07-2006,74.1,48.4,10,5,89,58,T,0
192,12-07-2006,72.8,46,10,4.7,90,56,0.05,0
193,13-07-2006,80.3,40.9,10,4.5,95,64,0,0
194,14-07-2006,79.8,37.3,10,6.4,97,56,0,0
195,15-07-2006,82.1,42.5,10,4.8,100,60,0,0
196,16-07-2006,83.5,41.7,10,5.4,99,62,0,0
197,17-07-2006,83.2,40.2,10,6.7,89,73,0,0
198,18-07-2006,77.9,46.4,10,7.5,92,61,0,0
199,19-07-2006,81.3,44.6,10,5.1,97,62,T,0
200,20-07-2006,75.4,51.8,9.9,5.5,82,66,0.06,0
201,21-07-2006,73.1,53.8,10,5.6,88,62,0.01,0
202,22-07-2006,74.7,44.4,10,5.7,88,58,0,0
203,23-07-2006,75.3,48.4,10,5.9,92,60,0,0
204,24-07-2006,80.6,48.5,10,6,96,66,T,0
205,25-07-2006,78.4,47.2,10,5.5,86,66,0.08,0
206,26-07-2006,69.4,54.7,9.4,6.2,89,59,T,0
207,27-07-2006,76.4,51.4,9.9,8.1,94,65,0.06,0
208,28-07-2006,78.4,48.5,10,5.9,94,60,0,0
209,29-07-2006,77.6,47.5,10,6.3,94,61,0,0
210,30-07-2006,80.6,47.9,10,5.6,98,62,0,0
211,31-07-2006,83.3,44.5,10,9.9,90,76,T,0
212,01-08-2006,71.5,46.7,10,5.6,84,63,T,0
213,02-08-2006,71.4,49.6,10,4.7,82,58,T,0
214,03-08-2006,68.9,49.2,10,7.1,83,56,0,0
215,04-08-2006,71.2,49.2,10,6.8,89,57,T,0
216,05-08-2006,77.2,45.3,10,5.6,87,66,T,0
217,06-08-2006,72.6,47.4,10,6.9,84,61,0,0
218,07-08-2006,73.8,52.5,10,5.5,86,65,0,0
219,08-08-2006,75.4,53.5,9.7,5.3,92,63,0,0
220,09-08-2006,81.1,42.2,10,5.5,96,62,0,0
221,10-08-2006,82,36,10,5.4,92,69,0,0
222,11-08-2006,76.5,40.6,10,4.8,94,58,0,0
223,12-08-2006,74.9,46.3,10,7.7,85,61,T,0
224,13-08-2006,70.7,46.4,10,6.4,83,56,0.02,0
225,14-08-2006,68.2,51.1,10,7.8,81,55,0.04,0
226,15-08-2006,69.9,52.6,9.8,5.8,86,56,T,0
227,16-08-2006,74.7,46.6,10,7.6,88,62,0.08,0
228,17-08-2006,72.7,46.6,10,5.1,91,57,0,0
229,18-08-2006,72.9,47.4,10,7.4,81,63,T,0
230,19-08-2006,66,52.6,9.2,5.4,76,60,0.02,0
231,20-08-2006,66.5,51.4,9,5.4,85,55,T,0
232,21-08-2006,70.6,48.3,10,6.2,84,56,0,0
233,22-08-2006,72.6,49.8,9.9,7.3,91,57,T,0
234,23-08-2006,77.7,40,10,4.4,93,56,0,0
235,24-08-2006,79.9,39.9,10,5,91,65,0,0
236,25-08-2006,70.8,43.4,10,8.5,79,61,0.23,0
237,26-08-2006,60,47.2,9.3,7.6,70,55,0.08,0
238,27-08-2006,59.9,46.5,10,5.6,70,54,0.01,0
239,28-08-2006,60.1,41.4,10,6.9,79,47,T,0
240,29-08-2006,62,44.8,10,4,80,48,T,0
241,30-08-2006,69.3,41.8,10,4.8,90,50,0,0
242,31-08-2006,71.9,40.2,9.9,6.3,84,55,0.2,0
243,01-09-2006,63.5,45.8,10,11.8,74,51,T,0
244,02-09-2006,51.1,40.5,10,5,62,43,T,0
245,03-09-2006,56.1,38.6,10,4,76,40,0,0
246,04-09-2006,58,39.5,10,5.6,70,43,0,0
247,05-09-2006,62.5,45.3,9.7,4.6,79,47,0,0
248,06-09-2006,64.8,44.1,10,4.6,80,50,0,0
249,07-09-2006,65.2,42.3,10,4.9,80,49,0,0
250,08-09-2006,59.9,46.2,10,4.2,65,53,0.01,0
251,09-09-2006,59.4,49,8.2,3.2,67,52,0.48,0
252,10-09-2006,58.1,50.6,8.1,4.9,67,54,0.01,0
253,11-09-2006,59.1,48.5,9.9,4.4,72,52,0.06,0
254,12-09-2006,56.8,46.1,6.8,2.5,77,44,0,0
255,13-09-2006,63.9,41,9.9,4.4,84,44,0,0
256,14-09-2006,67.5,38.6,9.9,4.7,85,49,0,0
257,15-09-2006,67.5,40.9,10,5.3,88,55,0.1,0
258,16-09-2006,55.3,39.1,9.9,8.9,64,48,0.02,0
259,17-09-2006,48.3,18.9,10,7.2,64,37,0,0
260,18-09-2006,52.2,23.5,10,5.1,65,44,0,0
261,19-09-2006,54.4,30.1,10,5.1,74,36,0,0
262,20-09-2006,58.2,31.5,10,4.8,74,41,T,0
263,21-09-2006,58,37.1,10,9.4,66,52,0.05,0
264,22-09-2006,50.4,28.8,10,8.8,57,42,T,0
265,23-09-2006,48.5,28.3,10,11.8,57,45,T,0
266,24-09-2006,47.6,29.2,10,5.7,67,35,0,0
267,25-09-2006,52.9,28.1,10,4,71,36,0,0
268,26-09-2006,57.5,29.4,10,3.9,77,38,0,0
269,27-09-2006,59.1,29,10,6.8,69,42,0,0
270,28-09-2006,51.6,33.1,10,5.2,74,35,0,0
271,29-09-2006,64,30.9,9.9,5.5,82,44,0,0
272,30-09-2006,62.8,31.3,10,4.5,82,42,0,0
273,01-10-2006,63.7,26.3,10,4.9,81,43,0,0
274,02-10-2006,64.8,27.7,10,4.4,77,44,0,0
275,03-10-2006,62.9,34.6,10,5.4,72,51,0,0
276,04-10-2006,52.2,36.3,10,5.9,63,41,0,0
277,05-10-2006,56,38.7,10,4,75,44,0,0
278,06-10-2006,62.5,43.2,10,3.9,78,50,0,0
279,07-10-2006,64.2,42.5,10,4,80,51,0,0
280,08-10-2006,55.6,36.5,10,7.6,65,44,0.05,T
281,09-10-2006,40,34.5,5.4,9.1,44,37,0.43,0
282,10-10-2006,39,33.7,7.1,6.8,50,35,0.48,T
283,11-10-2006,43.6,34.1,9.4,5.1,65,34,0,0
284,12-10-2006,44.8,31.2,10,7.1,62,36,0,0
285,13-10-2006,47.2,30.9,10,4,64,32,0,0
286,14-10-2006,47.6,32.7,10,3.1,56,36,0,0
287,15-10-2006,51.8,34.7,10,4.4,69,38,0,0
288,16-10-2006,52.7,34.3,9.7,4.3,66,37,0.02,0
289,17-10-2006,42.2,31.1,8.4,6.8,53,28,0.28,1.8
290,18-10-2006,28.9,21.8,8.1,7.4,42,24,0.07,0.7
291,19-10-2006,36.6,24.1,10,3.8,58,25,0,0
292,20-10-2006,43.4,28.3,10,7.1,63,35,T,0
293,21-10-2006,39.5,25.5,10,13,48,35,0.03,T
294,22-10-2006,33.9,20.5,10,6.4,54,25,0,0
295,23-10-2006,39.3,22.2,10,3.6,63,26,0,0
296,24-10-2006,46,24.5,7.8,4.2,63,31,0,0
297,25-10-2006,47.8,26.2,10,3.6,66,35,0,0
298,26-10-2006,40.1,29.2,7.3,15.4,51,33,0.91,1
299,27-10-2006,38.1,25.7,10,5.3,59,28,0,0
300,28-10-2006,44.6,29.5,10,3.5,72,32,0,0
301,29-10-2006,51.5,25.5,10,5.1,63,38,0,0
302,30-10-2006,52.6,23.1,10,9.4,65,30,0,0
303,31-10-2006,27.7,12.4,10,6.1,38,22,T,T
304,01-11-2006,27.6,14.2,10,4.8,36,20,0,0
305,02-11-2006,30.6,14.4,10,4.3,50,17,0,0
306,03-11-2006,40.2,21.3,10,3.1,64,29,0,0
307,04-11-2006,46,26.8,10,3.3,60,37,T,0
308,05-11-2006,44.4,27.4,10,2.3,64,29,0,0
309,06-11-2006,49.7,25.4,10,6.3,64,36,0,0
310,07-11-2006,51.2,30.8,10,4.7,77,38,0,0
311,08-11-2006,57.9,30.6,10,6.2,81,37,0,0
312,09-11-2006,45.5,28.2,10,6,57,39,0,0
313,10-11-2006,40.5,23.6,9.8,7.9,53,32,0.25,0
314,11-11-2006,31.1,19.6,10,4.3,47,23,0,0
315,12-11-2006,39.3,24.5,9.7,6.4,47,32,0.04,T
316,13-11-2006,27.6,20.4,8.2,5.1,50,20,0,0
317,14-11-2006,41.1,18.9,10,11.4,52,30,T,0
318,15-11-2006,33.9,16.7,10,10,46,27,0,0
319,16-11-2006,36.5,15.4,10,4.1,64,24,0,0
320,17-11-2006,44.5,22.2,10,7.8,55,30,0,0
321,18-11-2006,39.2,23.9,10,2.8,57,27,0,0
322,19-11-2006,38.8,22.3,10,3.6,51,22,0,0
323,20-11-2006,34.5,19.3,10,3.6,42,26,0,0
324,21-11-2006,46.6,17.5,10,3.1,61,30,0,0
325,22-11-2006,47.1,21.5,9.8,4.1,65,32,0,0
326,23-11-2006,42.6,21.5,10,5.2,64,31,0,0
327,24-11-2006,40.9,13.6,10,9.6,56,31,0,0
328,25-11-2006,36,13.5,10,4,57,25,0,0
329,26-11-2006,37.9,18.3,10,5.2,50,28,0,0
330,27-11-2006,22.5,14,7.8,3.7,34,14,T,T
331,28-11-2006,29.4,17.7,9.2,7.4,41,21,0.18,2
332,29-11-2006,19.4,13.6,4.3,7,25,9,0.29,5.4
333,30-11-2006,4.4,-0.9,6.9,2.1,28,-4,0,0
334,01-12-2006,20.1,10.6,10,5.6,34,13,0,0
335,02-12-2006,18.9,11.7,9.8,4.3,25,10,0,0
336,03-12-2006,11.1,5.4,8.3,1.6,29,0,0,0
337,04-12-2006,20.1,8.6,10,3.2,46,11,0,0
338,05-12-2006,30.5,15.3,10,4.2,51,19,0,0
339,06-12-2006,29.3,18.3,10,4.3,43,17,0,0
340,07-12-2006,27.5,18.1,10,4.6,38,22,0,0
341,08-12-2006,30,19.7,10,1.4,56,16,0,0
342,09-12-2006,35.3,19.1,10,1.9,57,17,T,0
343,10-12-2006,35,18.6,10,4.2,51,20,0,0
344,11-12-2006,37.4,20.9,10,8.8,47,29,0,0
345,12-12-2006,30.7,21.4,10,4.8,42,22,0,0
346,13-12-2006,35.4,21.2,10,3.9,53,27,0,0
347,14-12-2006,48.4,25,10,8.3,62,42,0,0
348,15-12-2006,41.4,25.2,10,4.3,61,30,0,0
349,16-12-2006,44.4,17.7,10,9.2,61,32,0,0
350,17-12-2006,28.8,11.2,9,8.5,35,23,0.06,0.9
351,18-12-2006,21.1,13.2,9.5,4.6,35,11,0,0
352,19-12-2006,22.4,13,10,2.8,37,12,0,0
353,20-12-2006,27.3,18.4,6.6,15.5,35,25,1.3,12.2
354,21-12-2006,28.8,20.5,10,17.2,42,19,0.61,7.7
355,22-12-2006,17.2,11.9,5.7,3.4,42,1,0,0
356,23-12-2006,22.9,14.9,10,2.9,38,13,0,0
357,24-12-2006,21.6,12.9,9.9,8.1,42,15,T,T
358,25-12-2006,14.8,8.1,8,3.7,38,0,0,0
359,26-12-2006,25.8,13.8,10,3.4,48,20,0,0
360,27-12-2006,29.1,19.6,10,4.3,48,20,0,0
361,28-12-2006,30.6,21.2,10,4.5,39,20,0.31,2.7
362,29-12-2006,26.7,20.5,6.4,12.4,33,24,0.42,5.8
363,30-12-2006,19.4,15.3,5.9,4.9,30,17,0,0
364,31-12-2006,19.8,8.8,10,5.1,42,10,0,0
365,01-01-2007,19.5,9.6,10,5.7,42,15,0,0
366,02-01-2007,19.3,11.3,9.6,3.3,46,6,0,0
367,03-01-2007,26.5,15.9,10,3.5,47,18,0,0
368,04-01-2007,40.6,21.6,10,7.7,55,28,T,0
369,05-01-2007,29.8,22.3,6.3,10.1,37,19,0.22,2.7
370,06-01-2007,10.7,5.4,9.4,2.8,37,2,0,0
371,07-01-2007,22.6,6.2,10,13,32,18,0,0
372,08-01-2007,23.2,10.3,10,7.5,52,15,0,0
373,09-01-2007,26.6,17.2,10,5.2,39,25,0,0
374,10-01-2007,22.2,13.3,10,4.7,49,15,0,0
375,11-01-2007,27.3,13.9,10,7.5,34,9,0.01,0.2
376,12-01-2007,5.2,-1,6,7.8,15,0,0.03,0.9
377,13-01-2007,1.2,-5.5,10,4.8,10,0,0.01,0.7
378,14-01-2007,6,0,6.1,2.9,15,3,0.17,2.8
379,15-01-2007,3.2,-1.6,7.1,1.5,24,-8,0,0
380,16-01-2007,6.6,0.5,10,1.7,34,-2,0,0
381,17-01-2007,11,2.8,9.6,4,43,3,0,0
382,18-01-2007,19.4,3.3,10,11.3,30,14,0,0
383,19-01-2007,11.4,0.2,10,3.4,35,3,0,0
384,20-01-2007,14,3.9,10,3.8,31,6,0,0
385,21-01-2007,24.1,16.2,7.1,11.2,33,21,0.09,1.4
386,22-01-2007,15.6,9,10,3.5,35,3,0,0
387,23-01-2007,19.8,11.1,10,3.6,45,10,0,0
388,24-01-2007,25.8,16.5,10,5,49,16,0,0
389,25-01-2007,28.6,18.4,10,2.9,51,12,0,0
390,26-01-2007,28.5,18.3,10,3.2,50,18,0,0
391,27-01-2007,25,15.6,9.2,6.7,36,16,T,0.4
392,28-01-2007,10.7,4.4,8,2.6,46,4,0,0
393,29-01-2007,19.2,6.4,10,4.5,35,10,0,0
394,30-01-2007,16.9,7.1,10,6,28,10,0,0
395,31-01-2007,16.4,7.5,8.6,4.5,29,13,0.01,0.3
396,01-02-2007,9.1,4.4,9,5,27,4,0,0
397,02-02-2007,2.6,-7.4,9.9,9.7,31,-6,0,0
398,03-02-2007,17.4,3,10,10,32,11,0,0
399,04-02-2007,18,12.4,7,3.7,36,15,0,0
400,05-02-2007,26.2,15.3,10,3.5,52,18,0,0
401,06-02-2007,36.8,22.8,10,3.4,56,28,0,0
402,07-02-2007,31.5,23.1,9.6,3.1,44,25,0,0
403,08-02-2007,25.6,21.7,1.4,2,51,23,T,T
404,09-02-2007,31.2,21.6,6.3,5.1,48,24,0,0
405,10-02-2007,25.6,21.1,3.3,2.4,48,22,T,T
406,11-02-2007,30.8,22.3,9.5,3.1,56,26,0,0
407,12-02-2007,36.4,27.9,8.1,4.7,43,27,T,T
408,13-02-2007,18.1,11.1,9.1,9.7,28,13,0.01,0.4
409,14-02-2007,11.6,6,7.6,4,25,10,0.07,1.5
410,15-02-2007,10.2,4.7,7.4,4.2,27,4,0.06,1.2
411,16-02-2007,26.6,14.6,8.8,11.5,50,12,0.06,1
412,17-02-2007,30.9,17.8,9.2,14.3,41,27,0,0
413,18-02-2007,27.1,16.5,10,3.3,51,19,0,0
414,19-02-2007,37,24.6,10,5.3,50,33,0,0
415,20-02-2007,30,23.6,7.6,4.8,53,22,T,0
416,21-02-2007,40.5,20.4,10,11.5,60,28,0,0
417,22-02-2007,33.9,22.9,10,4.3,43,25,0,0
418,23-02-2007,31.6,25.6,4.5,3.3,54,24,0,0
419,24-02-2007,36.5,20.4,9.8,19.6,49,32,T,T
420,25-02-2007,26.6,12.7,10,6.6,37,23,0,0
421,26-02-2007,30.1,18,10,4.8,49,23,0,0
422,27-02-2007,33.6,18,10,5.7,46,28,0,0
423,28-02-2007,29.5,20.2,9,7.6,39,26,0.02,0.6
424,01-03-2007,25.7,7.3,10,9.5,38,22,0,0
425,02-03-2007,24.1,3.3,10,16.3,33,22,0,0
426,03-03-2007,26.8,3.7,10,14.4,44,23,0,0
427,04-03-2007,30.8,11.7,10,5,53,18,0,0
428,05-03-2007,37.6,23.4,10,3.7,56,25,0,0
429,06-03-2007,42.6,24.8,10,4.9,64,28,0,0
430,07-03-2007,46.4,24.6,10,5,64,32,0,0
431,08-03-2007,44.8,24.3,10,5,62,32,0,0
432,09-03-2007,44,21.5,10,8.3,59,28,0,0
433,10-03-2007,45.9,26.2,10,3.6,57,39,0.07,0
434,11-03-2007,42.3,30.9,8.6,6.2,62,28,0,0
435,12-03-2007,50.4,27.9,10,4,73,31,0,0
436,13-03-2007,55.5,26.4,10,4.2,76,34,0,0
437,14-03-2007,51.8,26.1,10,6.1,66,38,0,0
438,15-03-2007,41.9,27.3,10,6,55,34,0,0
439,16-03-2007,39,24.2,10,3.1,67,24,0,0
440,17-03-2007,55.2,24.5,8.6,4.6,76,37,0,0
441,18-03-2007,54.2,23.1,7.5,6.3,77,36,0,0
442,19-03-2007,54.2,26.7,10,9.5,66,36,0,0
