DATE,DEWP,VISIB,WDSP,MAXTEMP,MINTEMP,PREC,SNF
08-03-2017,13.9,10,9.2,66,36,0,0
09-03-2017,15.6,10,7.5,71,41,0,0
10-03-2017,22.6,10,4.2,62,23,0,0
11-03-2017,30,10,1.8,56,37,0,0
12-03-2017,28.6,10,8.3,62,32,0,0
13-03-2017,28.2,10,3.9,58,26,0,0
14-03-2017,22.9,10,9.4,72,42,0,0
15-03-2017,25.3,10,5.7,78,38,0,0
16-03-2017,18.2,10,5.9,77,50,0,0
17-03-2017,24.1,10,4.1,70,41,0,0
18-03-2017,28.7,9.9,2.2,80,36,0,0
19-03-2017,22.7,9,6,78,53,0,0
20-03-2017,21.5,10,5.6,77,52,0,0
21-03-2017,31,10,3.3,69,36,0,0
22-03-2017,33.3,10,1.7,69,33,0,0
23-03-2017,26.7,10,5,75,43,0,0
24-03-2017,32,9.8,12.7,62,37,0.1,0
25-03-2017,30.3,10,1.6,63,30,0,0
26-03-2017,31.2,9.9,3.7,62,39,0.21,0
27-03-2017,37.8,9.1,1.4,61,32,0,0
28-03-2017,40.2,9.9,4.6,58,41,0.57,0
29-03-2017,35.4,9.9,5.2,58,35,0.21,0
30-03-2017,31.8,10,1.7,66,32,0,0
31-03-2017,38.4,7.3,6.5,60,35,0.36,0
01-04-2017,33.9,6.7,2.5,41,31,0.32,0.1
02-04-2017,32.8,9.3,1.1,63,30,0,0
03-04-2017,25.4,10,6.5,58,29,0.01,0
04-04-2017,30.2,6.2,5.1,54,30,0.91,8.2
05-04-2017,26.7,8.2,2.8,55,21,0.34,3.3
06-04-2017,27.6,10,2.9,65,33,0,0
07-04-2017,29.4,10,4.4,75,39,0,0
08-04-2017,26.7,10,8.7,74,39,0,0
09-04-2017,22.9,10,11.4,70,39,0,0
10-04-2017,10.8,10,10,57,27,0,0
11-04-2017,17.9,10,3,67,29,0,0
12-04-2017,21.3,10,3.7,73,36,0,0
13-04-2017,29.1,10,2.7,77,37,0,0
14-04-2017,34.9,10,4.7,77,41,0,0
15-04-2017,28.6,10,4.8,73,39,0,0
16-04-2017,25.7,10,2.4,70,36,0,0
17-04-2017,28.4,9.9,2.8,76,36,0,0
18-04-2017,28.5,10,4.6,77,42,0,0
19-04-2017,34.9,10,8.7,72,43,0,0
20-04-2017,32.3,10,5.7,62,35,0.03,0
21-04-2017,40.3,9.3,5.8,53,39,0.36,0
22-04-2017,36.5,9.5,2.5,57,36,0.06,0
23-04-2017,30.8,10,1.5,74,34,0,0
24-04-2017,34.2,10,4.2,69,46,0,0
25-04-2017,36,10,4.8,59,36,0.1,0
26-04-2017,29.8,10,5.2,62,27,0.01,0
27-04-2017,34.5,10,4,53,34,0.18,0
28-04-2017,22,9.7,7.4,53,31,0.01,0
29-04-2017,30.4,4,8.3,37,27,0.8,7.5
30-04-2017,23,9.4,4.5,58,21,0.02,0.3
01-05-2017,27.3,10,9.4,64,36,0,0
02-05-2017,35,10,4.2,63,42,0,0
03-05-2017,36.9,9.6,3.9,57,35,0.16,0
04-05-2017,31.6,10,1.8,72,32,0,0
05-05-2017,35.1,10,2.1,78,42,0,0
06-05-2017,33.5,10,2.8,85,44,0,0
07-05-2017,35.7,10,5,79,54,0.05,0
08-05-2017,42.8,10,4.4,71,46,0.01,0
09-05-2017,50.7,8.7,2.7,62,46,0.65,0
10-05-2017,49.2,9.3,4.3,62,49,0.28,0
11-05-2017,45.4,9,2.7,64,45,0.52,0
12-05-2017,42.1,10,1.8,78,41,0,0
13-05-2017,43.1,10,2.8,83,43,0,0
14-05-2017,30.4,10,5.7,82,46,0,0
15-05-2017,37.7,10,3.3,77,46,0,0
16-05-2017,34.1,10,4.6,71,49,0.04,0
17-05-2017,34.6,9.9,4.7,73,38,0.01,0
18-05-2017,36.3,4.7,6.7,60,31,3.11,5.3
19-05-2017,33.3,6.4,3.1,43,32,0.28,0.8
20-05-2017,32.1,10,3.2,63,30,0,0
21-05-2017,32.7,10,3.8,67,35,0,0
22-05-2017,39.1,10,5.1,69,38,0.54,0
23-05-2017,35.8,9.8,4.2,65,35,0.16,0
24-05-2017,34.9,10,3.7,82,37,0,0
25-05-2017,36.5,10,5.9,74,56,0,0
26-05-2017,44.5,9.8,2.6,67,44,0.27,0
29-05-2017,42,10,3.2,68,43,0.02,0
30-05-2017,40.1,10,2.1,74,42,0,0
31-05-2017,39.9,10,4.5,80,44,0.01,0
01-06-2017,43,9.9,2.7,79,47,0.01,0
02-06-2017,44,10,2.6,77,49,0.05,0
03-06-2017,46.3,10,3.3,77,47,0,0
04-06-2017,42.4,10,2.2,81,47,0,0
05-06-2017,45.4,10,3.1,83,50,0,0
06-06-2017,45.2,10,3,78,52,0,0
07-06-2017,51.5,10,2.8,81,50,0.01,0
08-06-2017,52.4,10,2.2,81,49,0.02,0
09-06-2017,41.5,10,4.1,93,50,0,0
10-06-2017,35.8,10,5.7,91,61,0,0
11-06-2017,43.9,10,3.5,81,58,0,0
12-06-2017,54.9,9.9,2.3,88,56,0,0
13-06-2017,29.9,10,6.5,88,50,0,0
14-06-2017,30.3,10,7,86,51,0,0
15-06-2017,34.3,10,4.2,89,51,0,0
16-06-2017,35.7,10,6.3,92,54,0,0
17-06-2017,42.3,10,4.1,90,63,0,0
18-06-2017,44.8,9.9,2.5,85,53,0,0
19-06-2017,42.9,10,3.1,85,52,0,0
20-06-2017,44.4,10,3.6,97,53,0,0
21-06-2017,41.4,9.9,4.6,98,63,0.07,0
22-06-2017,38.7,10,6.9,93,69,0,0
23-06-2017,48.6,9.8,4.2,75,45,0.23,0
24-06-2017,46.5,10,1.4,76,44,0,0
25-06-2017,48.6,10,2.2,73,49,0,0
26-06-2017,49.3,10,1.2,86,49,0,0
27-06-2017,45.8,10,3.5,95,52,0,0
28-06-2017,38.7,10,4.4,91,55,0,0
29-06-2017,39.5,10,3.6,83,53,0.01,0
30-06-2017,46,9.9,2.8,77,51,0.05,0
01-07-2017,42.1,10,2.8,87,49,0,0
02-07-2017,39,10,2.9,91,53,0,0
03-07-2017,41.6,10,3.6,90,55,0,0
04-07-2017,41.9,10,4,92,55,0,0
05-07-2017,40.6,10,2.3,96,55,0,0
06-07-2017,40.8,10,3.3,97,58,0,0
07-07-2017,46.5,10,3,89,61,0.01,0
08-07-2017,47.6,10,2.7,88,57,0,0
09-07-2017,44,10,2.4,94,57,0,0
10-07-2017,42.6,10,3.3,93,60,0,0
11-07-2017,48,10,4.1,94,61,0,0
12-07-2017,51.2,10,3.9,85,68,0,0
13-07-2017,56,10,2.5,87,53,0.02,0
14-07-2017,50.5,10,1.9,90,57,0,0
15-07-2017,50.9,10,3.4,86,58,0,0
16-07-2017,51.2,10,3.2,87,55,0,0
17-07-2017,49,10,2.5,93,57,0,0
18-07-2017,46,10,4.9,91,61,0,0
19-07-2017,47.9,10,3.5,100,61,0.01,0
20-07-2017,49.4,10,3.4,89,61,0,0
21-07-2017,46.6,10,5.1,95,61,0.21,0
22-07-2017,54.2,10,3.9,88,57,0.07,0
23-07-2017,47.7,10,2.3,91,57,0,0
24-07-2017,44.2,10,3.7,96,57,0,0
25-07-2017,45.7,10,2.8,92,62,0.02,0
26-07-2017,58.7,10,3,79,61,0.07,0
27-07-2017,60.8,9.5,2.7,86,61,0.85,0
28-07-2017,56.5,10,2.9,89,56,0.03,0
29-07-2017,57.3,10,3.4,79,64,0.01,0
30-07-2017,55.9,10,2.8,82,57,0,0
31-07-2017,51.1,9.7,3.1,88,54,0,0
01-08-2017,45.4,10,1.8,88,56,0,0
02-08-2017,43.3,10,2.9,85,53,0,0
03-08-2017,51.3,9.5,4.6,79,54,0.09,0
04-08-2017,53.8,9.6,2.4,85,51,0.12,0
05-08-2017,46.7,10,4.1,83,59,0.03,0
06-08-2017,54.6,10,3.1,74,54,0.15,0
07-08-2017,55.9,6.2,5.1,69,54,0.77,0
08-08-2017,54.6,9.2,2.2,73,51,0.24,0
09-08-2017,50.1,10,3.9,76,52,0,0
10-08-2017,52.9,10,3,76,52,0.1,0
11-08-2017,56.9,9,2,77,51,0.01,0
12-08-2017,55,10,3.1,80,52,0,0
13-08-2017,50.1,9.9,2.3,85,55,0.03,0
14-08-2017,45.6,10,4.2,86,56,0,0
15-08-2017,47.5,10,3.7,81,53,0,0
16-08-2017,50.8,9.9,3,79,52,0.05,0
17-08-2017,45,10,2.9,86,50,0.01,0
18-08-2017,41.1,9.5,2.5,87,51,0,0
19-08-2017,41.7,9.8,3.7,94,55,0,0
20-08-2017,37.7,9.7,3.6,89,61,0,0
21-08-2017,41.2,9.9,3.6,85,56,0,0
22-08-2017,49.3,9.9,1.7,81,52,0,0
23-08-2017,46.2,9.8,4.6,87,58,0,0
24-08-2017,43.2,9.6,5.6,86,53,0.01,0
25-08-2017,39.7,10,5.6,89,54,0,0
26-08-2017,39.9,9.6,3.3,91,56,0,0
27-08-2017,38.7,9.6,3.6,89,59,0,0
28-08-2017,43.1,9.9,1.7,90,53,0,0
29-08-2017,39.9,9.9,2.4,91,56,0,0
30-08-2017,40.3,9.9,2.8,89,55,0,0
31-08-2017,45.6,10,3.1,85,55,0.01,0
01-09-2017,45.1,9.9,4.4,87,57,0,0
02-09-2017,40.9,9.7,2.4,89,55,0,0
03-09-2017,38.6,9.9,3.3,97,56,0,0
04-09-2017,36.1,8.2,4.5,90,58,0,0
05-09-2017,40.8,9.6,4.4,79,56,0,0
06-09-2017,42.3,10,1.9,80,45,0,0
07-09-2017,39.9,9.8,1.6,85,48,0,0
08-09-2017,39.5,10,2.4,84,52,0,0
09-09-2017,42,9.9,3.9,89,55,0,0
10-09-2017,41.5,9.8,3.5,89,56,0,0
11-09-2017,45,10,4.2,85,60,0,0
12-09-2017,43.7,9.9,2.3,90,55,0,0
13-09-2017,39,10,3.5,90,59,0,0
14-09-2017,38.6,10,5.1,89,59,0,0
15-09-2017,38.1,10,4.5,83,51,0,0
16-09-2017,45.4,10,2.9,73,46,0.02,0
17-09-2017,46.1,9.9,2.1,72,43,0.01,0
18-09-2017,39.8,10,3,83,47,0,0
19-09-2017,30.6,9.8,4.4,87,49,0,0
20-09-2017,32,10,2.8,81,40,0,0
21-09-2017,33.5,9.9,1.9,89,43,0,0
22-09-2017,32.6,10,4.3,77,43,0,0
23-09-2017,40.3,9.3,3.1,65,46,0.64,0
24-09-2017,45.4,7.4,3.1,49,44,0.54,0
25-09-2017,43.5,9.1,0.9,51,40,0.1,0
26-09-2017,42.6,9.8,0.2,59,41,0,0
27-09-2017,46,9.6,1.4,56,48,0.08,0
28-09-2017,48.6,7.8,1.2,56,47,0.37,0
29-09-2017,46,9.9,2.4,59,42,0.09,0
30-09-2017,46.8,8.6,1.6,66,41,0.07,0
01-10-2017,39,10,5.4,68,50,0.04,0
02-10-2017,40,8.3,3.1,58,37,1.12,0
03-10-2017,36.6,9.4,1.7,55,32,0.04,0
04-10-2017,41.8,10,1.2,68,37,0,0
05-10-2017,43.3,10,2.4,69,43,0,0
06-10-2017,42,10,5.1,69,45,0,0
07-10-2017,24.2,10,7.2,77,48,0,0
08-10-2017,26.1,10,6.8,71,44,0,0
09-10-2017,33.6,4.8,6.4,52,31,0.92,6
10-10-2017,29.9,10,1,56,25,0,0
11-10-2017,32.7,10,1,70,31,0,0
12-10-2017,32.7,10,2.4,78,40,0,0
13-10-2017,34.3,10,1.8,63,34,0,0
14-10-2017,31.5,10,6.9,61,35,0,0
15-10-2017,18.5,10,2.5,62,27,0,0
16-10-2017,25.4,8.9,2.3,73,36,0,0
17-10-2017,19.5,10,3.9,79,37,0,0
18-10-2017,18.6,10,3.4,77,55,0,0
19-10-2017,25.1,10,2.1,75,38,0,0
20-10-2017,32.3,10,1.5,78,46,0,0
21-10-2017,19.6,10,11,66,35,0,0
22-10-2017,18.8,10,6.2,70,32,0,0
23-10-2017,28.9,10,6,64,40,0,0
24-10-2017,25.3,10,2.9,63,29,0,0
25-10-2017,23.8,10,3.9,85,42,0,0
26-10-2017,22,9.3,9.4,71,31,0.11,1.3
27-10-2017,24.1,9.1,2.4,44,20,0.03,0.3
28-10-2017,26.9,10,1.6,60,34,0,0
29-10-2017,27.9,10,6.5,74,40,0,0
30-10-2017,29.9,8.3,5,58,28,0.14,0.2
31-10-2017,29.9,9.2,3.9,52,26,0.02,0.2
01-11-2017,23.7,10,6.1,72,39,0,0
02-11-2017,29.1,10,5.5,63,34,0,0
03-11-2017,33.9,8.6,1.5,58,34,0,0
04-11-2017,31.1,9,6.3,69,35,0,0
05-11-2017,33.4,9.3,3.5,52,35,0.02,0
06-11-2017,34,8,1.5,43,33,0,0
07-11-2017,29.9,7.1,2.6,39,24,0.39,3.2
08-11-2017,29.5,4.7,1.2,49,19,0.07,0.9
09-11-2017,31.6,9.4,2.1,41,29,0,0
10-11-2017,30.6,7.6,1.3,57,25,0,0
11-11-2017,30.2,9.5,3,60,32,0,0
12-11-2017,27.3,10,1.9,53,26,0,0
13-11-2017,29.2,10,2.1,72,34,0,0
14-11-2017,25.8,10,4,70,41,0,0
15-11-2017,22.3,10,5.3,60,26,0,0
16-11-2017,24.7,10,3.5,74,31,0,0
17-11-2017,28.9,10,9,64,44,0.02,0
18-11-2017,20.2,9.8,4.4,51,24,0.04,0
19-11-2017,18.5,10,2.6,55,25,0,0
20-11-2017,6,10,4.3,70,42,0,0
21-11-2017,23.5,10,5,58,37,0.03,0
22-11-2017,33.3,9.8,2.5,71,31,0,0
23-11-2017,31.2,10,3.2,72,45,0,0
24-11-2017,24.5,10,7,72,49,0,0
25-11-2017,31.8,10,3.7,63,34,0,0
26-11-2017,27.1,10,2.9,73,35,0,0
27-11-2017,20.1,10,6.4,76,56,0,0
28-11-2017,25.4,9.9,5.8,64,34,0,0
29-11-2017,25.7,10,4,67,26,0,0
30-11-2017,20.1,10,1.6,55,26,0,0
01-12-2017,23.4,10,3.7,64,32,0,0
02-12-2017,24.7,10,1.8,61,32,0,0
03-12-2017,27.1,10,2,66,35,0,0
04-12-2017,15,10,11.5,58,27,0,0
05-12-2017,12.5,10,3.1,51,14,0,0
06-12-2017,9.1,10,4.7,41,19,0,0
07-12-2017,7.8,10,2.3,36,13,0,0
08-12-2017,12.3,10,3.7,60,32,0,0
09-12-2017,3.7,10,4.1,64,32,0,0
10-12-2017,1.3,10,2.3,62,32,0,0
11-12-2017,3.6,10,3.5,60,33,0,0
12-12-2017,12.6,10,2.2,68,28,0,0
13-12-2017,8.2,10,6.9,59,42,0,0
14-12-2017,23.5,8.3,2.7,45,23,0.18,2.1
15-12-2017,17.2,10,2.3,62,19,0,0
16-12-2017,10.9,10,4.3,58,36,0,0
17-12-2017,26.5,9.4,3,40,29,0,0
18-12-2017,24.8,8.6,1.2,54,21,0,0
19-12-2017,22.9,10,1.3,51,28,0,0
20-12-2017,17.8,10,5.1,66,31,0,0
21-12-2017,16.4,7.2,5.4,53,17,0.22,3.5
22-12-2017,14.6,9.1,1.3,41,7,0,0
23-12-2017,16.7,10,2.6,37,11,0,0
24-12-2017,8,8,3.7,26,-2,0.25,3.6
25-12-2017,7.6,10,1.9,24,11,0,0
26-12-2017,9.2,7,1.9,17,8,0.02,0.8
27-12-2017,7.5,7.8,9.3,52,2,0,0
28-12-2017,11.9,10,8.7,51,27,0,0
29-12-2017,16.7,10,5.9,63,24,0,0
30-12-2017,16.2,7.8,5.2,53,11,0,0.1
31-12-2017,15.1,8.8,2.5,27,12,0.01,0.1
01-01-2018,13.8,7.5,1.6,30,12,0,0
02-01-2018,11.6,8.4,2.1,46,12,0,0
03-01-2018,7.5,10,2,50,20,0,0
04-01-2018,12.1,10,2.8,52,24,0,0
05-01-2018,15.8,10,1.7,62,25,0,0
06-01-2018,22,10,3.1,60,30,0,0
07-01-2018,25.6,10,4.2,55,30,0,0
08-01-2018,23.5,10,2.2,56,25,0,0
09-01-2018,25.6,10,5.3,67,36,0,0
10-01-2018,26.4,9.9,5.3,59,44,0.01,0
11-01-2018,21.2,9.9,7.2,47,20,0,0
12-01-2018,15.5,10,4.5,48,29,0,0
13-01-2018,26.8,8.6,1.9,52,21,0,0
14-01-2018,23.7,10,1.9,52,22,0,0
15-01-2018,22.4,6.8,4.4,38,16,0.06,1.7
16-01-2018,6,10,1.4,36,0,0,0
17-01-2018,13.9,10,1.1,52,14,0,0
18-01-2018,14.5,10,1.5,63,24,0,0
19-01-2018,18.4,10,7.7,69,38,0,0
20-01-2018,16.5,10,5.6,62,31,0,0
21-01-2018,28.2,4.2,6.3,32,24,0.67,7.1
22-01-2018,12.6,10,3.7,48,15,0,0
23-01-2018,7.2,10,8,44,19,0,0
24-01-2018,16.1,10,3.4,53,15,0,0
25-01-2018,15.5,10,1.6,53,28,0,0
26-01-2018,14.1,10,8.9,47,28,0,0
27-01-2018,6.5,10,4.1,45,20,0,0
28-01-2018,14.3,10,6.9,50,23,0,0
29-01-2018,26.2,10,2.1,59,23,0,0
30-01-2018,14.2,10,5.5,64,35,0,0
31-01-2018,21.1,10,5.8,59,24,0,0
01-02-2018,24.9,8.3,3.8,40,22,0.03,0.5
02-02-2018,27.2,8.5,1.2,52,23,0,0
03-02-2018,24.7,10,7.3,58,32,0,0
04-02-2018,22.3,7.9,7.8,50,15,0.02,0.3
05-02-2018,24.4,9.8,8.5,53,20,0.02,0
06-02-2018,23.2,9.8,3.3,49,22,0,0
07-02-2018,23.5,9.9,4.6,53,24,0,0
08-02-2018,20.1,10,10.5,60,35,0,0
09-02-2018,23.7,7,4.7,56,24,0,0
10-02-2018,13.9,3.7,3.3,24,10,0.3,4.1
11-02-2018,13.8,9.5,2.8,46,6,0.04,1.6
12-02-2018,17.8,8.5,3.4,32,15,0,0.1
13-02-2018,17.2,9.8,4.9,57,12,0,0
14-02-2018,19.9,10,15,63,41,0,0
15-02-2018,20,10,7.6,50,29,0,0
16-02-2018,19.5,9,3.7,41,14,0.04,0.6
17-02-2018,9.3,10,10.4,56,31,0,0
18-02-2018,9.9,10,10.8,66,36,0,0
19-02-2018,15.5,5.2,6,54,10,0.11,3.2
20-02-2018,2.7,6.2,3.4,15,-6,0.34,5.6
21-02-2018,5,10,1.8,19,-4,0,0
22-02-2018,12.2,10,1.4,30,7,0,0
23-02-2018,15.8,9.3,1.9,34,9,0.01,0.1
24-02-2018,14.5,6.3,3.9,37,16,0.13,2.4
25-02-2018,2.6,9.9,8.3,40,20,0,0
26-02-2018,4.9,10,4.8,52,22,0,0
27-02-2018,13.2,10,2.5,52,22,0,0
28-02-2018,15.3,10,3.1,48,25,0,0
01-03-2018,22.6,10,2.5,53,20,0,0
02-03-2018,18.4,10,4.4,69,31,0,0
03-03-2018,13.5,10,3.8,68,30,0,0
04-03-2018,13.7,10,5.4,67,31,0,0
05-03-2018,2.3,10,20.8,45,24,0,0
06-03-2018,0.3,10,8.4,51,20,0,0
07-03-2018,10.5,10,2.1,52,17,0,0
08-03-2018,9.9,10,3.3,65,25,0,0
09-03-2018,14.5,10,5.9,64,40,0,0
10-03-2018,19.6,10,10.1,57,39,0,0
11-03-2018,15.7,10,2.6,51,19,0,0
12-03-2018,12.9,10,2.4,56,22,0,0
13-03-2018,22.2,10,2.3,57,23,0,0
14-03-2018,21.8,10,4,66,30,0,0
15-03-2018,22.6,10,2.7,65,35,0,0
16-03-2018,29.1,10,6.5,52,31,0.32,0.1
17-03-2018,14.1,10,3.7,61,27,0,0
18-03-2018,23.7,9.7,5.4,54,28,0.25,0.2
19-03-2018,29.8,8.4,2.9,45,27,0.36,0.8
20-03-2018,22.2,10,6.5,51,25,0,0
21-03-2018,22.1,10,3.2,60,27,0,0
22-03-2018,27.1,10,3.4,72,38,0,0
23-03-2018,30.7,10,9.4,70,51,0,0
24-03-2018,29.6,10,2.9,64,31,0,0
25-03-2018,26.5,10,3.3,62,31,0,0
26-03-2018,34,8,5.4,56,35,0.1,0
27-03-2018,31.4,5.5,2.5,47,26,0.61,3
28-03-2018,29.6,8.9,3.2,47,29,0.39,1.5
29-03-2018,30.7,9.9,2.9,47,24,0.19,1.2
30-03-2018,29.6,9.6,3.4,63,25,0.01,0
31-03-2018,26.2,10,4.5,59,31,0,0
01-04-2018,26.5,9.4,3.7,49,24,0.02,0.1
02-04-2018,29.1,10,7.3,74,31,0,0
03-04-2018,9.8,10,11.7,65,30,0,0
04-04-2018,9.3,10,5.1,62,23,0,0
05-04-2018,20.7,10,5,65,37,0,0
06-04-2018,29.2,7.4,5.5,58,24,0.38,4.1
07-04-2018,26.1,8.3,2.5,50,22,0.02,0.1
08-04-2018,30,10,8,62,41,0,0
09-04-2018,30.7,9.5,4.3,57,33,0.04,0
10-04-2018,22.6,10,4.5,69,35,0,0
11-04-2018,18.8,10,11.7,76,52,0,0
12-04-2018,25.2,10,5.3,76,40,0,0
13-04-2018,18.9,10,9.9,69,35,0.01,0
14-04-2018,17.7,10,5.5,57,28,0,0
15-04-2018,24.3,10,2.2,59,28,0,0
16-04-2018,31.6,10,1.8,65,31,0,0
17-04-2018,23.5,10,12.4,69,43,0,0
18-04-2018,10.5,10,9.6,56,28,0,0
19-04-2018,16.2,10,2.1,61,27,0,0
20-04-2018,25.7,10,4.4,58,35,0.03,0
21-04-2018,34.6,7.3,4.4,46,32,0.37,0.7
22-04-2018,34.5,9.4,2,64,29,0,0
23-04-2018,36.8,10,2.5,71,35,0,0
24-04-2018,34.2,6.1,4.9,68,33,0.48,1
25-04-2018,30.5,10,3.4,66,27,0,0
26-04-2018,26.9,10,4.3,66,41,0,0
27-04-2018,27.7,10,2.1,72,34,0,0
28-04-2018,29.5,10,2.7,73,38,0,0
29-04-2018,32.7,10,3.3,81,47,0,0
30-04-2018,28.7,10,3.9,76,43,0,0
01-05-2018,40.2,10,3.3,67,45,0,0
02-05-2018,40.2,9,3.7,57,42,0.24,0
03-05-2018,42,8.2,4.3,53,38,1.44,0
04-05-2018,35.6,10,4.1,69,37,0.02,0
05-05-2018,31.5,10,4.5,75,47,0,0
06-05-2018,37,10,2,76,43,0,0
07-05-2018,39.8,10,3,82,46,0,0
08-05-2018,34,10,4,82,47,0,0
09-05-2018,37.3,10,2.7,76,46,0,0
10-05-2018,39.1,10,2.4,84,45,0,0
11-05-2018,45.6,10,4.8,84,49,0,0
12-05-2018,51.5,5.4,3.9,64,51,0.44,0
13-05-2018,51.5,5.1,3,57,49,0.28,0
14-05-2018,50.4,8.1,3,64,49,0.65,0
15-05-2018,45.6,10,1.7,71,41,0.01,0
16-05-2018,41.7,10,3.4,81,44,0,0
17-05-2018,37.5,10,2,78,42,0,0
18-05-2018,40.9,9.3,5.5,75,48,0.51,0
19-05-2018,46.5,9.7,4.1,53,44,0.39,0
20-05-2018,42.9,6.8,1.8,51,41,0.42,0
21-05-2018,45.5,9.7,1.6,75,40,0.01,0
22-05-2018,46.4,10,3.4,77,47,0,0
23-05-2018,47.8,9.6,2.7,74,46,0.04,0
24-05-2018,42.9,10,2.5,82,48,0,0
25-05-2018,40.5,10,2.7,86,48,0,0
26-05-2018,40.6,9.3,1.9,86,50,0,0
27-05-2018,41.2,10,3.5,80,54,0,0
28-05-2018,47.9,10,4.7,79,52,0.07,0
29-05-2018,45.6,10,3.7,73,49,0,0
30-05-2018,44.6,10,2.6,82,45,0.24,0
31-05-2018,43,10,3.6,87,50,0,0
01-06-2018,31.5,10,7.8,87,50,0,0
02-06-2018,29.8,10,6.7,79,48,0,0
03-06-2018,35.8,10,2.6,77,44,0,0
04-06-2018,37.6,10,3.9,90,51,0,0
05-06-2018,36.3,10,3.3,91,53,0,0
06-06-2018,38.9,10,3.4,84,53,0,0
07-06-2018,39.4,10,3.6,90,53,0,0
08-06-2018,34.9,10,3.6,91,51,0,0
09-06-2018,38.7,10,3.3,91,52,0,0
10-06-2018,34.9,9.6,3.5,94,54,0,0
11-06-2018,29.5,10,6.7,91,60,0,0
12-06-2018,36.1,10,3.7,82,49,0,0
13-06-2018,45.4,10,2,90,52,0,0
14-06-2018,41.2,10,3.9,95,56,0,0
15-06-2018,40.1,10,4.9,89,62,0.02,0
16-06-2018,48.4,9.7,2.7,84,57,0.26,0
17-06-2018,57.4,9.5,2.6,73,55,0.42,0
18-06-2018,56.8,7,1.5,73,55,0.52,0
19-06-2018,59.9,7,4.3,73,57,0.44,0
20-06-2018,49.6,10,3.4,76,48,0,0
21-06-2018,50.4,10,2.6,81,50,0,0
22-06-2018,47.8,10,4.7,86,53,0.01,0
23-06-2018,44.1,10,2.3,85,50,0,0
24-06-2018,45.8,9.9,5.1,85,54,0.02,0
25-06-2018,44.9,10,3.5,82,46,0,0
26-06-2018,41.4,10,3.1,97,51,0,0
27-06-2018,36.6,10,3.9,97,65,0,0
28-06-2018,39.2,10,4.7,98,57,0,0
29-06-2018,31.9,10,5.5,90,72,0,0
30-06-2018,46.9,10,4.5,79,53,0.13,0
01-07-2018,48.6,10,1.8,87,46,0,0
02-07-2018,40,10,3.9,92,51,0,0
03-07-2018,39.6,10,4.5,90,56,0,0
04-07-2018,43.3,10,3.9,87,55,0,0
05-07-2018,51.3,10,4.2,84,58,0.24,0
06-07-2018,49.2,10,2.9,87,53,0,0
07-07-2018,45.4,10,2,96,57,0,0
08-07-2018,44.1,10,4.2,96,60,0,0
09-07-2018,47.6,10,2.6,93,60,0,0
10-07-2018,42.6,10,1.8,97,57,0,0
11-07-2018,41,10,2.6,95,58,0,0
12-07-2018,48.7,10,4.6,92,61,0.05,0
13-07-2018,49.8,10,2.7,88,55,0,0
14-07-2018,48.6,10,2.1,94,57,0,0
15-07-2018,52.6,9.6,4.6,93,61,0.45,0
16-07-2018,59.1,8.9,1.1,85,54,0.02,0
17-07-2018,55.7,10,3.7,84,61,0,0
18-07-2018,54.5,10,3.5,94,60,0,0
19-07-2018,41.5,9.9,3.2,97,61,0,0
20-07-2018,42.5,10,2.9,94,60,0,0
21-07-2018,44.6,10,2.8,93,60,0.05,0
22-07-2018,52.4,10,3.7,94,63,0.11,0
23-07-2018,59.9,9.7,3.3,78,63,0.31,0
24-07-2018,61.9,8.2,0.7,86,57,0.11,0
25-07-2018,58.3,10,3,82,58,0.03,0
26-07-2018,58,9.9,4.3,81,55,0.07,0
27-07-2018,55.8,10,3.5,80,56,0.35,0
28-07-2018,59.5,9,2.7,77,56,0.01,0
29-07-2018,57,9.3,2.3,75,52,0.04,0
30-07-2018,50,10,3.8,77,51,0,0
31-07-2018,43,9.9,1.8,84,48,0,0
01-08-2018,42.2,10,1.5,85,52,0,0
02-08-2018,47.1,9.9,2.5,91,53,0,0
03-08-2018,48.4,10,3.3,86,65,0.01,0
04-08-2018,39.6,10,8.3,86,63,0,0
05-08-2018,44.3,10,4.2,86,61,0.01,0
06-08-2018,53.8,10,4,83,57,0,0
07-08-2018,52.3,9.7,2.8,88,54,0,0
08-08-2018,52.2,9.9,3.3,84,53,0,0
09-08-2018,45.7,10,2.7,90,55,0,0
10-08-2018,43.2,9.8,2.2,89,55,0,0
11-08-2018,43.9,9.9,2.6,92,53,0,0
12-08-2018,41.7,9.9,3.4,90,52,0,0
13-08-2018,43.2,10,2,90,51,0,0
14-08-2018,48.9,9.7,2.8,84,55,0.01,0
15-08-2018,55.9,10,2.2,88,54,0.04,0
16-08-2018,46.6,9.9,2.2,88,54,0,0
17-08-2018,48.9,9.9,2,87,57,0,0
18-08-2018,54.5,9.9,2.2,85,56,0,0
19-08-2018,49.5,10,4.5,79,51,0.16,0
20-08-2018,47.6,7.9,2.5,77,47,0,0
21-08-2018,42.9,7.7,3.6,76,51,0,0
22-08-2018,52.5,7.3,2.8,80,55,0.01,0
23-08-2018,43.2,10,6.7,89,56,0,0
24-08-2018,38.1,8.6,3.2,89,56,0,0
25-08-2018,39.4,9.9,2.9,90,60,0,0
26-08-2018,42.6,10,5.3,94,56,0,0
27-08-2018,35.8,10,8.9,90,64,0,0
