DATE,DEWP,VISIB,WDSP,MAXTEMP,MINTEMP,PREC,SNF
01-01-2006,22.2,10,8.4,54,37,0,0
02-01-2006,12.2,10,6.3,61,19,0,0
03-01-2006,17.7,10,10.2,56,33,0.04,0
04-01-2006,12,10,7.8,47,25,0,0
05-01-2006,10.8,10,7,52,20,0,0
06-01-2006,11.4,10,4.6,69,26,0,0
07-01-2006,12.3,10,6.6,67,28,0,0
08-01-2006,13.4,10,9.6,55,34,0,0
09-01-2006,6.6,10,7,46,22,0,0
10-01-2006,9.6,10,3.8,50,22,0,0
11-01-2006,9.8,10,7.9,59,29,0,0
12-01-2006,10.2,10,11.5,55,34,0,0
13-01-2006,4.8,10,5.5,51,15,0,0
14-01-2006,12.5,10,2.3,62,21,0,0
15-01-2006,12.1,10,8.5,59,34,0,0
16-01-2006,12.2,10,12.4,41,26,0,0
17-01-2006,5.5,10,5.6,53,15,0,0
18-01-2006,15.2,10,11.2,58,34,0,0
19-01-2006,16.6,8,8.7,47,27,0.06,1.2
20-01-2006,14.8,9.4,3.6,41,14,0,0
21-01-2006,6.8,10,3.8,44,11,0,0
22-01-2006,10.4,10,4.2,41,19,0,0
23-01-2006,8,10,2.7,49,12,0,0
24-01-2006,10.8,10,3.3,58,18,0,0
25-01-2006,9.4,10,4.2,55,16,0,0
26-01-2006,10.4,10,3.9,53,21,0,0
27-01-2006,12.6,10,4.6,49,22,0,0
28-01-2006,6.5,10,8.4,47,30,0,0
29-01-2006,5,10,9,42,31,0,0
30-01-2006,7.3,10,6.4,49,16,0,0
31-01-2006,14.7,10,6.4,58,25,0,0
01-02-2006,18.1,10,5.6,50,22,0,0
02-02-2006,12,10,10.2,49,32,0,0
03-02-2006,8.4,10,12.9,48,29,0,0
04-02-2006,13.9,10,6.2,46,18,0,0
05-02-2006,10.5,10,11.9,44,26,0,0
06-02-2006,3.6,10,9.5,42,25,0,0
07-02-2006,6.1,10,5,53,18,0,0
08-02-2006,8.4,10,3.9,65,23,0,0
09-02-2006,9.6,10,7.8,56,29,0,0
10-02-2006,6.1,8.8,11.6,30,14,0.06,1.2
11-02-2006,-2.1,10,7.2,43,12,0,0
12-02-2006,3.3,10,6.8,57,24,0,0
13-02-2006,9.5,10,5.4,56,23,0,0
14-02-2006,6.9,10,8,62,21,0,0
15-02-2006,16.6,8.8,7.9,34,22,0.14,1.3
16-02-2006,7.5,5.7,11,23,9,0.29,3.9
17-02-2006,-5.4,6.2,7.4,10,-5,0.04,0.7
18-02-2006,-15.9,8.8,3.6,7,-11,0,0
19-02-2006,-5.5,10,2.6,23,1,0,0
20-02-2006,6.2,9.6,3.2,41,4,0,0
21-02-2006,5.5,10,5.3,42,9,0,0
22-02-2006,9.1,10,6,44,13,0,0
23-02-2006,9.6,10,4.1,52,16,0,0
24-02-2006,12.9,10,6.4,58,19,0,0
25-02-2006,17,10,5.4,46,24,0,0
26-02-2006,17.7,10,2,59,20,0,0
27-02-2006,16.9,10,4.5,73,31,0,0
28-02-2006,20.8,10,5.8,70,37,0,0
01-03-2006,20.8,10,10.5,66,43,0,0
02-03-2006,7.3,10,5.1,57,24,0,0
03-03-2006,17.4,10,4.3,58,27,0,0
04-03-2006,20.7,10,5.8,67,28,0,0
05-03-2006,13.8,10,7.2,61,26,0,0
06-03-2006,14.5,10,3.6,67,30,0,0
07-03-2006,16.7,9.8,10.5,64,38,0,0
08-03-2006,21.7,7.1,7.2,52,31,0.38,1.8
09-03-2006,21.7,4.7,4.1,45,23,0,0
10-03-2006,16.4,9.6,5.8,39,25,0.01,0.1
11-03-2006,14.4,9.9,4.8,33,21,0,0.1
12-03-2006,19.9,8.2,7.5,33,25,0.14,2.2
13-03-2006,14.1,9,5.5,35,14,0.01,0.1
14-03-2006,8.3,10,5.7,50,17,0,0
15-03-2006,14.1,10,6,58,23,0,0
16-03-2006,5.1,10,11.2,50,27,0,0
17-03-2006,10.8,10,6.5,48,22,0,0
18-03-2006,17.5,10,6.6,49,23,0.06,0
19-03-2006,27.9,7.1,9.4,39,30,0.69,6.2
20-03-2006,17.5,5.6,11.1,32,20,0.12,3.9
21-03-2006,10.5,9.5,5.3,30,14,0.04,0.7
22-03-2006,14.4,10,4.5,34,20,0,0
23-03-2006,21.4,5.9,2.9,46,24,0,0
24-03-2006,23.4,7.4,3.7,57,25,0,0
25-03-2006,22.5,10,5,59,26,0,0
26-03-2006,25,7.1,10.2,53,34,0,0
27-03-2006,14.4,10,7.8,54,32,0,0
28-03-2006,20.2,10,5.5,66,39,0,0
29-03-2006,24.4,10,7.1,68,37,0,0
30-03-2006,25.6,10,6.3,60,39,0,0
31-03-2006,16.7,10,6.3,63,30,0,0
01-04-2006,23.8,10,5.3,66,34,0,0
02-04-2006,18.1,10,15,58,39,0.03,0
03-04-2006,19.8,10,6.5,59,30,0,0
04-04-2006,23.8,10,2.5,72,35,0,0
05-04-2006,28.3,9.8,6.1,75,39,0,0
06-04-2006,19.2,10,7.8,62,35,0,0
07-04-2006,20.5,10,17,57,43,0,0
08-04-2006,17,10,4.9,63,26,0,0
09-04-2006,24.4,10,4.2,76,34,0,0
10-04-2006,18.3,10,7.8,78,35,0,0
11-04-2006,18.6,10,6.7,70,44,0,0
12-04-2006,22.2,10,5.2,73,35,0,0
13-04-2006,24.2,10,7.1,84,43,0,0
14-04-2006,18.5,10,9.7,81,46,0,0
15-04-2006,24.2,10,9.5,72,51,0,0
16-04-2006,26.4,10,7.4,75,48,0,0
17-04-2006,22.8,10,6.7,83,40,0,0
18-04-2006,14.4,10,17.5,72,39,0,0
19-04-2006,11.1,10,6.4,62,30,0,0
20-04-2006,14.5,10,5.3,67,33,0,0
21-04-2006,19.9,10,5.8,74,35,0,0
22-04-2006,19.5,10,6.2,81,42,0,0
23-04-2006,33.6,10,8.8,74,43,0,0
24-04-2006,26.2,8.2,13.4,51,32,0.08,0
25-04-2006,19.3,10,5.5,41,29,0,0
26-04-2006,24.7,9,4.4,72,27,0,0
27-04-2006,26.2,10,4.7,78,42,0,0
28-04-2006,27.7,9.9,12.2,64,39,0.06,0
29-04-2006,23,10,9,66,37,0,0
30-04-2006,24.8,10,6.2,68,39,0.05,0
01-05-2006,34.7,10,8.2,75,39,0.01,0
02-05-2006,22.8,10,5.4,77,43,0,0
03-05-2006,27.2,10,6.9,58,43,0.21,0
04-05-2006,35.4,9.9,6,51,40,0.29,0
05-05-2006,35.1,7.4,7.3,48,37,0.05,0
06-05-2006,36.4,8.2,4.4,70,40,0.02,0
07-05-2006,32.8,10,4.5,72,45,0.01,0
08-05-2006,32.8,10,6.3,69,48,0,0
09-05-2006,30.6,10,8.9,66,39,0,0
10-05-2006,23.3,10,9.5,63,33,0,0
11-05-2006,20.4,10,8.4,68,33,0,0
12-05-2006,24.4,10,5.8,84,38,0,0
13-05-2006,29.7,10,9,79,45,0,0
14-05-2006,32.2,10,4.6,74,47,0,0
15-05-2006,27.3,10,5.7,75,39,0,0
16-05-2006,27.8,10,5.9,84,41,0,0
17-05-2006,32.3,10,5.6,83,47,0,0
18-05-2006,36.1,10,5.5,87,48,0,0
19-05-2006,34.9,10,6.5,86,54,0.01,0
20-05-2006,41.1,10,5.3,85,56,0.03,0
21-05-2006,39.3,10,6.7,89,51,0,0
22-05-2006,39.9,10,6.5,80,51,0,0
23-05-2006,40.7,9.9,7.1,79,50,0.06,0
24-05-2006,33.7,10,5.7,83,50,0,0
25-05-2006,35.9,10,5.5,85,51,0,0
26-05-2006,40.9,10,6.2,84,53,0,0
27-05-2006,32.7,10,7,91,51,0,0
28-05-2006,27.3,10,11.1,82,61,0,0
29-05-2006,26.3,10,6.8,73,46,0,0
30-05-2006,37.4,10,6,70,46,0.18,0
31-05-2006,39.8,10,5.8,76,47,0,0
01-06-2006,41.4,10,6.2,80,48,0,0
02-06-2006,39.6,10,5.8,93,51,0,0
03-06-2006,30.2,10,3.9,92,52,0,0
04-06-2006,36.8,10,8,85,59,0,0
05-06-2006,41.7,10,4.1,91,56,0,0
06-06-2006,41.8,10,7,91,60,0,0
07-06-2006,40.2,10,6.3,96,59,0,0
08-06-2006,41.4,10,7,92,60,0,0
09-06-2006,43.3,10,5.5,87,57,0.03,0
10-06-2006,44.6,10,9.1,83,55,0.04,0
11-06-2006,40.2,10,7.7,90,54,0,0
12-06-2006,43.4,10,7.2,91,55,0,0
13-06-2006,49.1,9.7,8.6,95,61,0,0
14-06-2006,42,10,8.2,100,60,0,0
15-06-2006,28.3,10,8.8,89,59,0,0
16-06-2006,37.4,10,10.5,79,54,0.01,0
17-06-2006,35,10,5.6,85,49,0,0
18-06-2006,33.5,10,5.7,88,59,0,0
19-06-2006,40.8,10,5.5,92,55,0,0
20-06-2006,38.9,10,7.1,90,59,0,0
21-06-2006,40.8,10,7.2,82,56,0,0
22-06-2006,46.9,10,8.8,72,60,0,0
23-06-2006,42.2,10,5.3,90,50,0,0
24-06-2006,40.3,10,7.7,83,63,0,0
25-06-2006,44.9,9.9,5.4,76,53,0.05,0
26-06-2006,38,10,6.2,82,49,0,0
27-06-2006,35.9,9.9,6.1,84,52,0,0
28-06-2006,36.9,9.8,6,84,55,0,0
29-06-2006,38.8,10,4.5,91,54,0,0
30-06-2006,38.5,10,6,91,58,0,0
01-07-2006,43.3,10,6.2,85,62,0,0
02-07-2006,51.2,10,5.4,87,58,0,0
03-07-2006,50.7,10,7.5,81,64,0,0
04-07-2006,50.1,10,6.1,85,56,0,0
05-07-2006,51.1,9.9,8.1,79,57,0,0
06-07-2006,52.8,10,9.2,84,61,0.03,0
07-07-2006,51.1,10,5.6,89,57,0,0
08-07-2006,52.7,9.8,6.9,78,63,0.1,0
09-07-2006,53.1,7.4,5.3,66,59,0.44,0
10-07-2006,51.5,10,3.5,81,54,0.01,0
11-07-2006,48.4,10,5,89,58,0,0
12-07-2006,46,10,4.7,90,56,0.05,0
13-07-2006,40.9,10,4.5,95,64,0,0
14-07-2006,37.3,10,6.4,97,56,0,0
15-07-2006,42.5,10,4.8,100,60,0,0
16-07-2006,41.7,10,5.4,99,62,0,0
17-07-2006,40.2,10,6.7,89,73,0,0
18-07-2006,46.4,10,7.5,92,61,0,0
19-07-2006,44.6,10,5.1,97,62,0,0
20-07-2006,51.8,9.9,5.5,82,66,0.06,0
21-07-2006,53.8,10,5.6,88,62,0.01,0
22-07-2006,44.4,10,5.7,88,58,0,0
23-07-2006,48.4,10,5.9,92,60,0,0
24-07-2006,48.5,10,6,96,66,0,0
25-07-2006,47.2,10,5.5,86,66,0.08,0
26-07-2006,54.7,9.4,6.2,89,59,0,0
27-07-2006,51.4,9.9,8.1,94,65,0.06,0
28-07-2006,48.5,10,5.9,94,60,0,0
29-07-2006,47.5,10,6.3,94,61,0,0
30-07-2006,47.9,10,5.6,98,62,0,0
31-07-2006,44.5,10,9.9,90,76,0,0
01-08-2006,46.7,10,5.6,84,63,0,0
02-08-2006,49.6,10,4.7,82,58,0,0
03-08-2006,49.2,10,7.1,83,56,0,0
04-08-2006,49.2,10,6.8,89,57,0,0
05-08-2006,45.3,10,5.6,87,66,0,0
06-08-2006,47.4,10,6.9,84,61,0,0
07-08-2006,52.5,10,5.5,86,65,0,0
08-08-2006,53.5,9.7,5.3,92,63,0,0
09-08-2006,42.2,10,5.5,96,62,0,0
10-08-2006,36,10,5.4,92,69,0,0
11-08-2006,40.6,10,4.8,94,58,0,0
12-08-2006,46.3,10,7.7,85,61,0,0
13-08-2006,46.4,10,6.4,83,56,0.02,0
14-08-2006,51.1,10,7.8,81,55,0.04,0
15-08-2006,52.6,9.8,5.8,86,56,0,0
16-08-2006,46.6,10,7.6,88,62,0.08,0
17-08-2006,46.6,10,5.1,91,57,0,0
18-08-2006,47.4,10,7.4,81,63,0,0
19-08-2006,52.6,9.2,5.4,76,60,0.02,0
20-08-2006,51.4,9,5.4,85,55,0,0
21-08-2006,48.3,10,6.2,84,56,0,0
22-08-2006,49.8,9.9,7.3,91,57,0,0
23-08-2006,40,10,4.4,93,56,0,0
24-08-2006,39.9,10,5,91,65,0,0
25-08-2006,43.4,10,8.5,79,61,0.23,0
26-08-2006,47.2,9.3,7.6,70,55,0.08,0
27-08-2006,46.5,10,5.6,70,54,0.01,0
28-08-2006,41.4,10,6.9,79,47,0,0
29-08-2006,44.8,10,4,80,48,0,0
30-08-2006,41.8,10,4.8,90,50,0,0
31-08-2006,40.2,9.9,6.3,84,55,0.2,0
01-09-2006,45.8,10,11.8,74,51,0,0
02-09-2006,40.5,10,5,62,43,0,0
03-09-2006,38.6,10,4,76,40,0,0
04-09-2006,39.5,10,5.6,70,43,0,0
05-09-2006,45.3,9.7,4.6,79,47,0,0
06-09-2006,44.1,10,4.6,80,50,0,0
07-09-2006,42.3,10,4.9,80,49,0,0
08-09-2006,46.2,10,4.2,65,53,0.01,0
09-09-2006,49,8.2,3.2,67,52,0.48,0
10-09-2006,50.6,8.1,4.9,67,54,0.01,0
11-09-2006,48.5,9.9,4.4,72,52,0.06,0
12-09-2006,46.1,6.8,2.5,77,44,0,0
13-09-2006,41,9.9,4.4,84,44,0,0
14-09-2006,38.6,9.9,4.7,85,49,0,0
15-09-2006,40.9,10,5.3,88,55,0.1,0
16-09-2006,39.1,9.9,8.9,64,48,0.02,0
17-09-2006,18.9,10,7.2,64,37,0,0
18-09-2006,23.5,10,5.1,65,44,0,0
19-09-2006,30.1,10,5.1,74,36,0,0
20-09-2006,31.5,10,4.8,74,41,0,0
21-09-2006,37.1,10,9.4,66,52,0.05,0
22-09-2006,28.8,10,8.8,57,42,0,0
23-09-2006,28.3,10,11.8,57,45,0,0
24-09-2006,29.2,10,5.7,67,35,0,0
25-09-2006,28.1,10,4,71,36,0,0
26-09-2006,29.4,10,3.9,77,38,0,0
27-09-2006,29,10,6.8,69,42,0,0
28-09-2006,33.1,10,5.2,74,35,0,0
29-09-2006,30.9,9.9,5.5,82,44,0,0
30-09-2006,31.3,10,4.5,82,42,0,0
01-10-2006,26.3,10,4.9,81,43,0,0
02-10-2006,27.7,10,4.4,77,44,0,0
03-10-2006,34.6,10,5.4,72,51,0,0
04-10-2006,36.3,10,5.9,63,41,0,0
05-10-2006,38.7,10,4,75,44,0,0
06-10-2006,43.2,10,3.9,78,50,0,0
07-10-2006,42.5,10,4,80,51,0,0
08-10-2006,36.5,10,7.6,65,44,0.05,0
09-10-2006,34.5,5.4,9.1,44,37,0.43,0
10-10-2006,33.7,7.1,6.8,50,35,0.48,0
11-10-2006,34.1,9.4,5.1,65,34,0,0
12-10-2006,31.2,10,7.1,62,36,0,0
13-10-2006,30.9,10,4,64,32,0,0
14-10-2006,32.7,10,3.1,56,36,0,0
15-10-2006,34.7,10,4.4,69,38,0,0
16-10-2006,34.3,9.7,4.3,66,37,0.02,0
17-10-2006,31.1,8.4,6.8,53,28,0.28,1.8
18-10-2006,21.8,8.1,7.4,42,24,0.07,0.7
19-10-2006,24.1,10,3.8,58,25,0,0
20-10-2006,28.3,10,7.1,63,35,0,0
21-10-2006,25.5,10,13,48,35,0.03,0
22-10-2006,20.5,10,6.4,54,25,0,0
23-10-2006,22.2,10,3.6,63,26,0,0
24-10-2006,24.5,7.8,4.2,63,31,0,0
25-10-2006,26.2,10,3.6,66,35,0,0
26-10-2006,29.2,7.3,15.4,51,33,0.91,1
27-10-2006,25.7,10,5.3,59,28,0,0
28-10-2006,29.5,10,3.5,72,32,0,0
29-10-2006,25.5,10,5.1,63,38,0,0
30-10-2006,23.1,10,9.4,65,30,0,0
31-10-2006,12.4,10,6.1,38,22,0,0
01-11-2006,14.2,10,4.8,36,20,0,0
02-11-2006,14.4,10,4.3,50,17,0,0
03-11-2006,21.3,10,3.1,64,29,0,0
04-11-2006,26.8,10,3.3,60,37,0,0
05-11-2006,27.4,10,2.3,64,29,0,0
06-11-2006,25.4,10,6.3,64,36,0,0
07-11-2006,30.8,10,4.7,77,38,0,0
08-11-2006,30.6,10,6.2,81,37,0,0
09-11-2006,28.2,10,6,57,39,0,0
10-11-2006,23.6,9.8,7.9,53,32,0.25,0
11-11-2006,19.6,10,4.3,47,23,0,0
12-11-2006,24.5,9.7,6.4,47,32,0.04,0
13-11-2006,20.4,8.2,5.1,50,20,0,0
14-11-2006,18.9,10,11.4,52,30,0,0
15-11-2006,16.7,10,10,46,27,0,0
16-11-2006,15.4,10,4.1,64,24,0,0
17-11-2006,22.2,10,7.8,55,30,0,0
18-11-2006,23.9,10,2.8,57,27,0,0
19-11-2006,22.3,10,3.6,51,22,0,0
20-11-2006,19.3,10,3.6,42,26,0,0
21-11-2006,17.5,10,3.1,61,30,0,0
22-11-2006,21.5,9.8,4.1,65,32,0,0
23-11-2006,21.5,10,5.2,64,31,0,0
24-11-2006,13.6,10,9.6,56,31,0,0
25-11-2006,13.5,10,4,57,25,0,0
26-11-2006,18.3,10,5.2,50,28,0,0
27-11-2006,14,7.8,3.7,34,14,0,0
28-11-2006,17.7,9.2,7.4,41,21,0.18,2
29-11-2006,13.6,4.3,7,25,9,0.29,5.4
30-11-2006,-0.9,6.9,2.1,28,-4,0,0
01-12-2006,10.6,10,5.6,34,13,0,0
02-12-2006,11.7,9.8,4.3,25,10,0,0
03-12-2006,5.4,8.3,1.6,29,0,0,0
04-12-2006,8.6,10,3.2,46,11,0,0
05-12-2006,15.3,10,4.2,51,19,0,0
06-12-2006,18.3,10,4.3,43,17,0,0
07-12-2006,18.1,10,4.6,38,22,0,0
08-12-2006,19.7,10,1.4,56,16,0,0
09-12-2006,19.1,10,1.9,57,17,0,0
10-12-2006,18.6,10,4.2,51,20,0,0
11-12-2006,20.9,10,8.8,47,29,0,0
12-12-2006,21.4,10,4.8,42,22,0,0
13-12-2006,21.2,10,3.9,53,27,0,0
14-12-2006,25,10,8.3,62,42,0,0
15-12-2006,25.2,10,4.3,61,30,0,0
16-12-2006,17.7,10,9.2,61,32,0,0
17-12-2006,11.2,9,8.5,35,23,0.06,0.9
18-12-2006,13.2,9.5,4.6,35,11,0,0
19-12-2006,13,10,2.8,37,12,0,0
20-12-2006,18.4,6.6,15.5,35,25,1.3,12.2
21-12-2006,20.5,10,17.2,42,19,0.61,7.7
22-12-2006,11.9,5.7,3.4,42,1,0,0
23-12-2006,14.9,10,2.9,38,13,0,0
24-12-2006,12.9,9.9,8.1,42,15,0,0
25-12-2006,8.1,8,3.7,38,0,0,0
26-12-2006,13.8,10,3.4,48,20,0,0
27-12-2006,19.6,10,4.3,48,20,0,0
28-12-2006,21.2,10,4.5,39,20,0.31,2.7
29-12-2006,20.5,6.4,12.4,33,24,0.42,5.8
30-12-2006,15.3,5.9,4.9,30,17,0,0
31-12-2006,8.8,10,5.1,42,10,0,0
01-01-2007,9.6,10,5.7,42,15,0,0
02-01-2007,11.3,9.6,3.3,46,6,0,0
03-01-2007,15.9,10,3.5,47,18,0,0
04-01-2007,21.6,10,7.7,55,28,0,0
05-01-2007,22.3,6.3,10.1,37,19,0.22,2.7
06-01-2007,5.4,9.4,2.8,37,2,0,0
07-01-2007,6.2,10,13,32,18,0,0
08-01-2007,10.3,10,7.5,52,15,0,0
09-01-2007,17.2,10,5.2,39,25,0,0
10-01-2007,13.3,10,4.7,49,15,0,0
11-01-2007,13.9,10,7.5,34,9,0.01,0.2
12-01-2007,-1,6,7.8,15,0,0.03,0.9
13-01-2007,-5.5,10,4.8,10,0,0.01,0.7
14-01-2007,0,6.1,2.9,15,3,0.17,2.8
15-01-2007,-1.6,7.1,1.5,24,-8,0,0
16-01-2007,0.5,10,1.7,34,-2,0,0
17-01-2007,2.8,9.6,4,43,3,0,0
18-01-2007,3.3,10,11.3,30,14,0,0
19-01-2007,0.2,10,3.4,35,3,0,0
20-01-2007,3.9,10,3.8,31,6,0,0
21-01-2007,16.2,7.1,11.2,33,21,0.09,1.4
22-01-2007,9,10,3.5,35,3,0,0
23-01-2007,11.1,10,3.6,45,10,0,0
24-01-2007,16.5,10,5,49,16,0,0
25-01-2007,18.4,10,2.9,51,12,0,0
26-01-2007,18.3,10,3.2,50,18,0,0
27-01-2007,15.6,9.2,6.7,36,16,0,0.4
28-01-2007,4.4,8,2.6,46,4,0,0
29-01-2007,6.4,10,4.5,35,10,0,0
30-01-2007,7.1,10,6,28,10,0,0
31-01-2007,7.5,8.6,4.5,29,13,0.01,0.3
01-02-2007,4.4,9,5,27,4,0,0
02-02-2007,-7.4,9.9,9.7,31,-6,0,0
03-02-2007,3,10,10,32,11,0,0
04-02-2007,12.4,7,3.7,36,15,0,0
05-02-2007,15.3,10,3.5,52,18,0,0
06-02-2007,22.8,10,3.4,56,28,0,0
07-02-2007,23.1,9.6,3.1,44,25,0,0
08-02-2007,21.7,1.4,2,51,23,0,0
09-02-2007,21.6,6.3,5.1,48,24,0,0
10-02-2007,21.1,3.3,2.4,48,22,0,0
11-02-2007,22.3,9.5,3.1,56,26,0,0
12-02-2007,27.9,8.1,4.7,43,27,0,0
13-02-2007,11.1,9.1,9.7,28,13,0.01,0.4
14-02-2007,6,7.6,4,25,10,0.07,1.5
15-02-2007,4.7,7.4,4.2,27,4,0.06,1.2
16-02-2007,14.6,8.8,11.5,50,12,0.06,1
17-02-2007,17.8,9.2,14.3,41,27,0,0
18-02-2007,16.5,10,3.3,51,19,0,0
19-02-2007,24.6,10,5.3,50,33,0,0
20-02-2007,23.6,7.6,4.8,53,22,0,0
21-02-2007,20.4,10,11.5,60,28,0,0
22-02-2007,22.9,10,4.3,43,25,0,0
23-02-2007,25.6,4.5,3.3,54,24,0,0
24-02-2007,20.4,9.8,19.6,49,32,0,0
25-02-2007,12.7,10,6.6,37,23,0,0
26-02-2007,18,10,4.8,49,23,0,0
27-02-2007,18,10,5.7,46,28,0,0
28-02-2007,20.2,9,7.6,39,26,0.02,0.6
01-03-2007,7.3,10,9.5,38,22,0,0
02-03-2007,3.3,10,16.3,33,22,0,0
03-03-2007,3.7,10,14.4,44,23,0,0
04-03-2007,11.7,10,5,53,18,0,0
05-03-2007,23.4,10,3.7,56,25,0,0
06-03-2007,24.8,10,4.9,64,28,0,0
07-03-2007,24.6,10,5,64,32,0,0
08-03-2007,24.3,10,5,62,32,0,0
09-03-2007,21.5,10,8.3,59,28,0,0
10-03-2007,26.2,10,3.6,57,39,0.07,0
11-03-2007,30.9,8.6,6.2,62,28,0,0
12-03-2007,27.9,10,4,73,31,0,0
13-03-2007,26.4,10,4.2,76,34,0,0
14-03-2007,26.1,10,6.1,66,38,0,0
15-03-2007,27.3,10,6,55,34,0,0
16-03-2007,24.2,10,3.1,67,24,0,0
17-03-2007,24.5,8.6,4.6,76,37,0,0
18-03-2007,23.1,7.5,6.3,77,36,0,0
19-03-2007,26.7,10,9.5,66,36,0,0
20-03-2007,30.7,10,6.6,74,34,0,0
21-03-2007,23.7,10,5.1,70,44,0,0
22-03-2007,31.9,10,6,68,39,0,0
23-03-2007,31.2,10,3.6,67,39,0.19,0
24-03-2007,37,7.4,13.3,49,41,1.04,0
25-03-2007,36.9,10,5.7,70,41,0,0
26-03-2007,33.4,10,5.2,67,38,0,0
27-03-2007,40.1,10,4.9,64,43,0.18,0
28-03-2007,37.3,9.8,11.7,63,43,0,0
29-03-2007,21.9,8.2,20,43,29,0.11,2
30-03-2007,19.7,10,5.8,39,24,0,0
31-03-2007,23.4,10,6.9,59,25,0,0
01-04-2007,26.4,10,9,68,34,0,0
02-04-2007,34.2,10,5.1,70,41,0,0
03-04-2007,24.6,10,9.9,60,32,0,0
04-04-2007,23.5,10,6.1,55,29,0,0
05-04-2007,27.5,10,6.7,52,34,0,0
06-04-2007,21.7,9.3,7.3,42,24,0,0
07-04-2007,17.6,8.9,5.9,27,21,0.01,0.1
08-04-2007,20.9,7.3,5,37,23,0.01,0.1
09-04-2007,31,7.3,5.2,69,32,0,0
10-04-2007,21.4,10,14.3,63,37,0.05,0
11-04-2007,8.4,10,14.3,52,34,0,0
12-04-2007,17.6,10,8.2,46,28,0,0
13-04-2007,27.4,10,8.1,48,34,0,0
14-04-2007,21.8,10,3,68,22,0,0
15-04-2007,22.8,10,5.5,75,33,0,0
16-04-2007,31.1,10,10.7,66,39,0,0
17-04-2007,35.7,9.8,6.1,60,42,0.13,0
18-04-2007,36.3,8.7,5.3,71,36,0,0
19-04-2007,22.6,10,14.4,64,42,0,0
20-04-2007,20.3,10,6.6,70,33,0,0
21-04-2007,25.9,10,4.5,66,42,0,0
22-04-2007,28,10,8.7,65,46,0,0
23-04-2007,37,9.9,8.2,62,47,0.14,0
24-04-2007,36.5,7.4,18.2,52,40,0.54,0
25-04-2007,33.7,9.1,8.2,56,35,0.08,0
26-04-2007,35.2,8.9,3.4,66,33,0,0
27-04-2007,38.4,10,5.4,66,37,0.01,0
28-04-2007,37.9,10,5.9,76,41,0,0
29-04-2007,39,10,4.6,85,43,0,0
30-04-2007,40,10,7,79,46,0,0
01-05-2007,42.9,10,6.6,68,47,0,0
02-05-2007,43.2,9.3,8.4,72,46,0,0
03-05-2007,41.5,10,9,75,46,0.01,0
04-05-2007,31,10,7.5,63,40,0.06,0
05-05-2007,37.1,9.8,7.4,57,43,0.22,0
06-05-2007,32.9,9.9,8.7,56,37,0.02,0
07-05-2007,29.2,10,6.2,60,41,0,0
08-05-2007,30.5,10,5,71,34,0,0
09-05-2007,34.4,10,4.1,76,39,0,0
10-05-2007,37.3,10,4.4,81,45,0,0
11-05-2007,37.4,10,5.7,85,47,0,0
12-05-2007,37.7,10,5.6,84,48,0,0
13-05-2007,40.3,10,5,86,48,0,0
14-05-2007,40.2,10,7.8,72,51,0.2,0
15-05-2007,40.6,9.8,7.4,62,48,0.09,0
16-05-2007,40.5,9.9,5.2,75,42,0,0
17-05-2007,42.1,9.3,4.4,72,47,0,0
18-05-2007,38.9,10,4.9,82,42,0,0
19-05-2007,39.9,10,5.4,80,47,0,0
20-05-2007,41.6,10,5.8,80,48,0,0
21-05-2007,43.1,10,5,78,49,0.07,0
22-05-2007,38.7,10,8.7,67,45,0.02,0
23-05-2007,32.9,10,4.8,62,37,0.01,0
24-05-2007,32,10,6.3,66,38,0,0
25-05-2007,34.1,10,6,78,41,0,0
26-05-2007,35.6,10,5.4,70,45,0,0
27-05-2007,40.5,10,4.4,84,45,0,0
28-05-2007,38.9,10,5.3,85,50,0,0
29-05-2007,41.6,9.6,7.8,72,50,0.38,0
30-05-2007,38.9,9.8,5,64,39,0.14,0
31-05-2007,39,9.9,5.7,76,41,0,0
01-06-2007,39.2,10,4.4,72,50,0,0
02-06-2007,40.8,10,4,74,47,0.02,0
03-06-2007,45,9.8,4.9,78,48,0.08,0
04-06-2007,44.2,10,5.1,74,47,0.01,0
05-06-2007,46.6,10,5.1,78,49,0,0
06-06-2007,42.9,10,6.5,81,52,0,0
07-06-2007,24.6,10,14.2,65,46,0,0
08-06-2007,31.2,10,7.3,74,37,0,0
09-06-2007,35.4,10,5.1,83,48,0,0
10-06-2007,36.2,10,4,88,49,0,0
11-06-2007,38.4,10,5.7,88,52,0,0
12-06-2007,47.5,9.1,8.1,78,58,0.19,0
13-06-2007,43.5,10,7.6,80,52,0,0
14-06-2007,38.1,10,5,83,47,0,0
15-06-2007,46,8.8,5.5,89,52,0,0
16-06-2007,48.4,10,6.5,88,57,0,0
17-06-2007,45.4,10,8.7,97,57,0,0
18-06-2007,30.1,10,9.6,86,60,0,0
19-06-2007,35.3,10,6,87,51,0,0
20-06-2007,39.3,9.9,4.1,96,54,0,0
21-06-2007,36.3,10,6.4,92,56,0,0
22-06-2007,42.4,10,6.7,85,57,0,0
23-06-2007,41.8,10,6.3,91,51,0,0
24-06-2007,41.7,10,6.7,98,55,0,0
25-06-2007,41,10,7.1,98,57,0,0
26-06-2007,43.8,10,8.3,86,63,0,0
27-06-2007,50.9,9.6,4.7,79,59,0.01,0
