DATE,DEWP,VISIB,WDSP,MAXTEMP,MINTEMP,PREC,SNF
01-01-2000,13.8,9.9,7.3,56,27,0.06,0.6
02-01-2000,23.6,8.7,9.1,39,17,0,0
03-01-2000,15.4,8.9,14.6,26,10,0,0
04-01-2000,2.6,9.9,6,43,8,0,0
05-01-2000,10.5,9.9,10.6,43,21,0,0
06-01-2000,15,8.6,5.2,31,14,0,0
07-01-2000,7.5,9.9,5.1,49,12,0,0
08-01-2000,10.7,9.9,6.8,42,23,0,0
09-01-2000,3.8,9.9,16.2,42,26,0,0
10-01-2000,7.8,9.9,16,50,22,0,0
11-01-2000,14.2,9.9,7.4,64,15,0,0
12-01-2000,9.7,9.9,12.8,55,24,0,0
13-01-2000,15,9.9,8.9,41,21,0,0
14-01-2000,12.5,9.9,5.2,63,22,0,0
15-01-2000,4.2,9.9,8,60,31,0,0
16-01-2000,11.5,9.9,6.4,50,29,0,0
17-01-2000,21.1,9.9,6.7,62,33,0,0
18-01-2000,26,9.9,8.9,53,35,0,0
19-01-2000,23.9,9.9,13.4,56,24,0,0
20-01-2000,15,9.9,5.5,57,20,0,0
21-01-2000,16.1,9.9,5.5,58,25,0,0
22-01-2000,22.9,9.9,7.5,44,22,0,0
23-01-2000,10.1,9.9,8,43,22,0,0
24-01-2000,8.4,9.9,5.9,53,16,0,0
25-01-2000,15.8,9.9,6.9,32,19,0,0
26-01-2000,18,8.5,2.6,42,20,0.27,1.2
27-01-2000,21.8,3.4,3.6,31,17,0.15,2.4
28-01-2000,20.4,2.2,3.9,24,9,0.2,3.2
29-01-2000,8.2,9,3.4,25,2,0,0
30-01-2000,5.9,9.9,4.1,30,1,0,0
31-01-2000,3.6,9.9,5.2,35,5,0,0
01-02-2000,7.7,9.9,6.8,38,14,0,0
02-02-2000,13.8,9.9,5.5,57,23,0,0
03-02-2000,18.3,9.9,8.6,53,26,0,0
04-02-2000,18.9,9.8,10.1,34,21,0,0
05-02-2000,15.8,9.9,4.4,54,19,0,0
06-02-2000,16.8,9.9,4.8,53,28,0,0
07-02-2000,18.8,9.9,6.1,51,25,0,0
08-02-2000,15.9,9.9,5.1,61,28,0,0
09-02-2000,15.9,9.9,6.8,55,32,0,0
10-02-2000,21.6,9.9,5.6,50,29,0,0
11-02-2000,24.3,4,6.4,29,21,0,0
12-02-2000,22.2,5.3,2.2,51,19,0,0
13-02-2000,20.4,6.5,5.5,46,20,0,0
14-02-2000,16.3,9.9,8.2,65,27,0,0
15-02-2000,16.9,9.9,15,58,31,0,0
16-02-2000,13.8,9.9,10.9,50,27,0,0
17-02-2000,21.2,8.7,7.6,47,22,0.2,2
18-02-2000,17.5,9.8,12.2,32,17,0,0
19-02-2000,14.6,9.9,7.2,42,14,0,0
20-02-2000,14.5,9.9,5.3,55,20,0,0
21-02-2000,18,9.9,8.2,64,30,0,0
22-02-2000,20.2,9.9,7.7,60,34,0.03,0
23-02-2000,25.5,9.9,13.4,57,32,0,0
24-02-2000,22,9.9,9,57,29,0,0
25-02-2000,7.1,9.9,18.1,42,31,0,0
26-02-2000,0.6,9.9,10.9,51,22,0,0
27-02-2000,11.6,9.9,8.6,57,22,0,0
28-02-2000,14.2,9.9,10.4,62,29,0,0
29-02-2000,21.2,9.9,13.6,52,31,0,0
01-03-2000,19.9,9.9,6.7,53,23,0,0
02-03-2000,24.6,9.6,14.4,42,31,0,0
03-03-2000,25.3,8.7,7.7,53,22,0,0
04-03-2000,22.3,9.9,6.5,64,25,0,0
05-03-2000,23,9.9,9.8,64,32,0,0
06-03-2000,16,9.9,12.3,59,31,0,0
07-03-2000,26.2,9.9,10.1,55,32,0.42,0
08-03-2000,19.8,9.3,16.3,55,28,0,0
09-03-2000,24.8,7.5,10.2,46,25,0,0
10-03-2000,20.8,7.9,10.8,45,22,0,0
11-03-2000,20.4,9.9,7.1,48,20,0,0
12-03-2000,22.2,9.2,8.6,41,29,0.07,0.4
13-03-2000,24.1,9.9,6,52,22,0,0
14-03-2000,21.3,9.9,9.6,56,28,0,0
15-03-2000,23.2,8.4,10.1,51,24,0.61,6.4
16-03-2000,21,5.2,4.8,28,10,0.07,1.1
17-03-2000,23.8,9.8,3.4,42,18,0.05,0.5
18-03-2000,24.9,8.5,13.5,35,22,0,0
19-03-2000,17.6,9.9,6,58,20,0,0
20-03-2000,20.6,9.2,18.4,50,25,0,0.2
21-03-2000,21.1,6.4,13.1,36,24,0,0
22-03-2000,28,9.1,6.6,46,26,0.12,0
23-03-2000,31.5,5.4,4.5,62,32,0,0
24-03-2000,21.7,9.9,8.4,60,39,0,0
25-03-2000,31.7,9.9,5.8,60,33,0,0
26-03-2000,25.8,9.9,10.5,64,39,0,0
27-03-2000,22.1,9.9,7.8,71,33,0,0
28-03-2000,23.1,9.9,9.8,54,36,0,0
29-03-2000,29.8,9.7,6.1,56,35,0.05,0
30-03-2000,31.3,6.7,10.4,38,30,0.21,0.3
31-03-2000,25.4,2.3,12.6,32,27,0.37,3.7
01-04-2000,21.1,7.9,7.9,41,24,0,0
02-04-2000,21,9.2,9.6,51,24,0.18,1.6
03-04-2000,19,9.2,12.7,37,22,0,0
04-04-2000,21.3,9.9,8.1,74,22,0,0
05-04-2000,20,9.9,9.3,74,45,0,0
06-04-2000,26.4,9.9,9.1,71,39,0,0
07-04-2000,17.8,9.9,14.4,58,27,0,0
08-04-2000,14.3,9.9,7.3,59,23,0,0
09-04-2000,21,9.9,10.1,74,38,0,0
10-04-2000,22.8,9.9,14,63,42,0,0
11-04-2000,34.1,9.2,11.3,49,33,0.07,0
12-04-2000,30.1,9.9,6.8,68,28,0,0
13-04-2000,20.3,9.9,7.9,72,40,0,0
14-04-2000,19.8,9.9,11,74,37,0,0
15-04-2000,28.6,9,10,39,28,0.04,0.4
16-04-2000,27.8,9.1,6.3,63,25,0,0
17-04-2000,25.9,9.9,9.5,75,33,0,0
18-04-2000,24.7,9.1,13.6,78,40,0,0
19-04-2000,14.1,9.9,19,60,35,0,0
20-04-2000,25.1,9.9,8,64,33,0,0
21-04-2000,22.1,9.9,6.9,74,33,0,0
22-04-2000,29.2,9.9,10.1,71,41,0,0
23-04-2000,37.7,9.8,16.6,63,44,0.31,0
24-04-2000,38.1,9.5,6.6,69,37,0,0
25-04-2000,20.8,9.9,12,63,35,0,0
26-04-2000,25.4,9.9,6.5,76,35,0,0
27-04-2000,33.3,9.9,6.4,64,37,0,0
28-04-2000,32,9.9,8.1,68,35,0,0
29-04-2000,35.3,9.9,9.9,77,43,0,0
30-04-2000,33.7,9.8,21.4,46,35,0.02,0
01-05-2000,26.3,9.9,11,64,34,0,0
02-05-2000,30.8,9.9,7.5,68,34,0,0
03-05-2000,32.7,9.9,6.9,80,39,0,0
04-05-2000,38,9.9,7.8,84,44,0,0
05-05-2000,38.2,9.9,7.8,88,46,0,0
06-05-2000,27,9.9,10.2,81,57,0,0
07-05-2000,23.3,9.9,10.6,82,51,0,0
08-05-2000,38.5,8.2,10.3,52,37,0.94,0
09-05-2000,36.7,9.9,7.3,65,37,0,0
10-05-2000,40.2,9.9,11,78,43,0,0
11-05-2000,27.2,9.9,15.3,78,40,0,0
12-05-2000,19,9.9,12.9,56,31,0,0
13-05-2000,13.6,9.9,13,62,30,0,0
14-05-2000,21.9,9.9,8.1,71,40,0,0
15-05-2000,26.4,9.9,8.8,84,44,0,0
16-05-2000,21.9,9.9,13.6,80,47,0,0
17-05-2000,23.5,9.9,13.3,63,41,0.04,0
18-05-2000,32,9.9,18.9,52,39,0,0
19-05-2000,33.4,9.9,5.9,66,36,0,0
20-05-2000,35.6,9.9,7.8,68,44,0,0
21-05-2000,35.8,9.9,7.4,76,40,0,0
22-05-2000,36.7,9.9,6.6,82,46,0,0
23-05-2000,37.2,9.9,7.5,88,53,0,0
24-05-2000,45.2,9.9,7.7,71,52,0.14,0
25-05-2000,50.3,9.9,7.3,72,49,0.12,0
26-05-2000,44.3,9.8,5.3,77,51,0.03,0
27-05-2000,35.4,9.9,10,76,45,0,0
28-05-2000,34.9,9.9,8.7,90,47,0,0
29-05-2000,36.9,9.9,10.8,93,55,0,0
30-05-2000,30.8,9.9,10.4,94,53,0,0
31-05-2000,50.9,8.4,8.6,85,51,0,0
01-06-2000,37.9,9.9,11.4,72,51,0,0
02-06-2000,41.8,9.9,10.6,69,51,0,0
03-06-2000,44.6,9.9,7.1,83,47,0,0
04-06-2000,40.9,9.9,10.6,72,53,0,0
05-06-2000,42.1,10,8.8,76,49,0,0
06-06-2000,39.9,9.9,8.1,88,47,0.02,0
07-06-2000,32.1,9.9,6.8,90,57,0,0
08-06-2000,32.6,9.9,9.6,90,54,0,0
09-06-2000,36.6,9.9,12,84,54,0,0
10-06-2000,31.1,9.9,12.7,79,53,0,0
11-06-2000,41.3,9.8,6.8,78,51,0.07,0
12-06-2000,36.2,9.9,9.1,89,46,0,0
13-06-2000,32.7,9.9,8.3,76,52,0,0
14-06-2000,37.7,9.9,10.8,75,41,0,0
15-06-2000,33.2,9.9,8.9,93,47,0,0
16-06-2000,36.4,9.9,11.7,61,42,0.02,0
17-06-2000,40.4,7.7,6,55,42,0.13,0
18-06-2000,43.2,9.9,6.3,77,39,0.02,0
19-06-2000,41.5,9.9,9.8,84,50,0.02,0
20-06-2000,39.6,9.9,8.3,83,51,0,0
21-06-2000,39.3,9.9,8.7,78,46,0,0
22-06-2000,42.7,9.9,9,90,52,0,0
23-06-2000,38.5,9.9,10.1,86,59,0,0
24-06-2000,37.8,9.9,7.3,86,58,0,0
25-06-2000,44.6,9.9,9.1,86,54,0.2,0
26-06-2000,51.8,6.3,9.3,59,49,1.15,0
27-06-2000,52.1,6.1,5.9,67,50,0.09,0
28-06-2000,51.9,9.8,7.3,66,50,0,0
29-06-2000,51.7,8.8,7.5,78,52,0.01,0
30-06-2000,46.1,9.9,9,83,53,0,0
01-07-2000,45,9.9,8.2,86,52,0,0
02-07-2000,45.1,9.9,7.5,87,59,0.5,0
03-07-2000,52.8,9.5,6.5,84,61,0.01,0
04-07-2000,42.4,9.9,9.9,88,57,0,0
05-07-2000,36.8,9.9,8.6,90,57,0,0
06-07-2000,43,9.9,8.1,93,58,0,0
07-07-2000,47,9.9,8.8,90,58,0,0
08-07-2000,45.3,9.8,9.3,89,57,0,0
09-07-2000,46,9.9,6.6,88,64,0,0
10-07-2000,48.3,9.9,8.7,87,61,0,0
11-07-2000,53.3,9.9,7.3,86,58,0.01,0
12-07-2000,51.2,9.9,9.9,84,60,0.01,0
13-07-2000,52.8,9.9,7.4,86,55,0,0
14-07-2000,52.8,9.9,7.2,88,57,0,0
15-07-2000,47.7,9.9,7.1,92,63,0,0
16-07-2000,53,9.9,11.9,81,62,0.16,0
17-07-2000,57.3,9.5,6.1,74,56,0.74,0
18-07-2000,53.2,9.9,6.6,90,54,0,0
19-07-2000,52.6,9.9,8.2,81,58,0.13,0
20-07-2000,55.4,9.4,8.2,80,57,0.06,0
21-07-2000,54.4,9,7.6,79,55,0.01,0
22-07-2000,55.8,9.1,7.3,79,59,0,0
23-07-2000,50.8,9.9,5.7,90,54,0,0
24-07-2000,39.4,9.8,8.1,92,59,0,0
25-07-2000,40.3,9.9,8.2,89,62,0,0
26-07-2000,43.2,9.9,7.3,90,59,0,0
27-07-2000,47.5,9.9,7.2,90,58,0.18,0
28-07-2000,49.5,9.7,6.3,85,57,0.91,0
29-07-2000,52.7,9.9,4.8,82,54,0,0
30-07-2000,49.1,9.9,7,83,53,0,0
31-07-2000,47.7,9.9,5.9,86,53,0,0
01-08-2000,43,9.9,6.2,88,56,0,0
02-08-2000,43.7,9.8,5.4,91,66,0,0
03-08-2000,46.5,9.9,5.5,85,67,0,0
04-08-2000,52.5,9.9,8.3,88,60,0.17,0
05-08-2000,49.6,9.9,9.9,88,60,0.05,0
06-08-2000,50,9.6,6.8,81,57,0.1,0
07-08-2000,48.2,9.9,7.8,90,52,0.01,0
08-08-2000,40.2,9.9,7.4,93,56,0,0
09-08-2000,39.5,9.9,8,91,58,0,0
10-08-2000,52.1,9,5.8,85,52,0,0
11-08-2000,50.9,9.7,6.6,92,57,0.45,0
12-08-2000,51.6,9.9,9.3,84,63,0,0
13-08-2000,50.3,9.9,5.7,85,59,0.24,0
14-08-2000,49.8,9.7,8.4,91,60,0,0
15-08-2000,47.9,9.9,10.3,90,64,0.03,0
16-08-2000,54.3,9.8,7.5,87,63,0.15,0
17-08-2000,53,9.8,10.1,75,56,0.32,0
18-08-2000,55.8,7.4,8.2,73,55,0.06,0
19-08-2000,51,9.9,5.2,84,56,0.03,0
20-08-2000,50,9.9,6.1,86,57,0.01,0
21-08-2000,48.3,9.7,8.3,85,52,0.1,0
22-08-2000,52.3,9.8,8.6,85,57,0.06,0
23-08-2000,47.3,9.9,7.3,84,53,0.16,0
24-08-2000,51.6,9.8,6.3,83,56,0,0
25-08-2000,48.5,9.7,6.4,89,56,0.49,0
26-08-2000,51.8,9.5,11,84,57,0.27,0
27-08-2000,52.6,9.9,5.4,85,54,0,0
28-08-2000,49.6,9.9,7.4,89,56,2.99,0
29-08-2000,54.1,8.4,12.1,79,54,0.01,0
30-08-2000,51.1,9.9,8.5,82,55,0,0
31-08-2000,50.1,9.9,8.4,72,56,0.12,0
01-09-2000,54.5,9.9,6.6,79,54,0,0
02-09-2000,39,9.9,8.5,82,60,0,0
03-09-2000,38.7,9.9,7.1,79,54,0,0
04-09-2000,37.4,9.9,9.3,87,52,0.01,0
05-09-2000,47.4,9.9,7.8,87,56,0,0
06-09-2000,44.5,9.9,8.4,85,54,0,0
07-09-2000,40.7,9.9,13,72,51,0,0
08-09-2000,42.9,9.9,10.1,81,48,0,0
09-09-2000,38,9.9,7.8,82,53,0,0
10-09-2000,33.3,9.9,8.3,85,55,0,0
11-09-2000,28.3,9.9,9.3,84,59,0,0
12-09-2000,36,9.9,5.8,78,50,0,0
13-09-2000,36,9.9,6.2,86,51,0,0
14-09-2000,35.5,9.9,8.8,80,52,0,0
15-09-2000,40.9,9.9,5.3,87,47,0,0
16-09-2000,34.4,9.9,6.2,91,55,0,0
17-09-2000,35.3,9.9,6.4,89,51,0,0
18-09-2000,36.5,9.9,8.5,80,58,0,0
19-09-2000,38,9.9,10.6,81,50,0,0
20-09-2000,36.4,9.9,11.4,53,40,0,0
21-09-2000,32.4,9.9,8.2,83,33,0.01,0
22-09-2000,45.8,9.8,9,60,37,0.03,0
23-09-2000,37.1,4,9.4,43,32,0.41,0.5
24-09-2000,30.3,6.9,3.3,43,31,0.09,1
25-09-2000,28.5,9.9,6.3,61,28,0,0
26-09-2000,28.7,9.9,6.4,71,35,0,0
27-09-2000,27.8,9.9,5.2,73,37,0,0
28-09-2000,31,9.9,4.9,76,41,0,0
29-09-2000,39.5,9.9,7,76,49,0,0
30-09-2000,38.7,9.9,6.9,80,49,0,0
01-10-2000,34.2,9.9,7.7,83,54,0,0
02-10-2000,30,9.9,7.9,84,47,0,0
03-10-2000,34.4,9.9,8.4,82,48,0,0
04-10-2000,44.4,9.9,8.6,68,48,0,0
05-10-2000,40.4,9.9,10.5,60,31,0.02,0
06-10-2000,32,1.6,5.7,34,29,0.15,1.5
07-10-2000,28.6,4.6,4.6,38,28,0,0
08-10-2000,28.9,9.6,9.4,40,31,0,0
09-10-2000,33.4,9.9,5.6,57,35,0,0
10-10-2000,33.7,9.9,7.3,68,33,0,0
11-10-2000,33.5,9.9,9.7,75,40,0,0
12-10-2000,28.4,9.9,12.7,71,43,0,0
13-10-2000,23.6,9.9,8.5,62,36,0,0
14-10-2000,17.6,9.9,8.1,60,36,0,0
15-10-2000,28.7,9.9,7.8,58,34,0,0
16-10-2000,32.8,9.7,5.5,64,33,0,0
17-10-2000,33.8,9.9,5.2,67,37,0,0
18-10-2000,32.7,9.9,6.6,71,36,0,0
19-10-2000,23,9.9,7.5,73,39,0,0
20-10-2000,24.1,9.9,10.8,66,43,0,0
21-10-2000,27.4,9.9,8.2,69,32,0,0
22-10-2000,41.4,9.4,11.4,50,39,0.12,0
23-10-2000,39.2,8.3,9.6,51,35,0.07,0
24-10-2000,44,4.1,8.8,60,40,0.08,0
25-10-2000,30.7,9.9,5.3,58,36,0,0
26-10-2000,27.1,9.9,6.6,60,34,0,0
27-10-2000,34.3,9.9,6.2,61,34,0,0
28-10-2000,44.1,7.1,7.4,52,45,0.41,0
29-10-2000,40.2,9.3,10.9,63,37,0.01,0
30-10-2000,33.9,9.9,6.6,59,34,0,0
31-10-2000,32.7,9.9,6.3,55,33,0,0
01-11-2000,18,9.9,10.9,55,30,0,0
02-11-2000,22.4,9.9,8.9,41,29,0.02,0.2
03-11-2000,27.3,9.3,6.4,43,28,0.05,0.5
04-11-2000,28.4,9.9,6.8,55,26,0,0
05-11-2000,31.7,9.5,9.6,55,24,0.03,0.3
06-11-2000,18.5,9.9,10.9,35,22,0,0
07-11-2000,14.6,8.9,7.1,36,13,0,0
08-11-2000,14.5,9.9,7,39,20,0,0
09-11-2000,13.3,9.9,5,46,16,0,0
10-11-2000,17,9.5,7,29,15,0,0
11-11-2000,18.5,6.1,11.4,27,16,0.05,0.9
12-11-2000,12.7,4.3,5.5,26,7,0.04,1
13-11-2000,7.4,8.6,5.2,30,3,0,0
14-11-2000,5.4,9.9,6,39,9,0,0
15-11-2000,10.4,9.9,11.6,41,18,0,0
16-11-2000,10.9,9.7,6.6,31,15,0,0
17-11-2000,7.6,9.8,8.5,36,9,0,0
18-11-2000,6.6,9.9,6.7,39,5,0,0
19-11-2000,10.8,9.9,5.7,41,15,0,0
20-11-2000,13,9.9,5.8,42,13,0,0
21-11-2000,5,9.9,8.7,54,20,0,0
22-11-2000,9.3,9.9,3.6,51,30,0,0
23-11-2000,13,9.9,14.6,45,27,0,0
24-11-2000,11.1,9.9,5.1,51,19,0,0
25-11-2000,15.4,9.9,11.2,40,20,0,0
26-11-2000,11.7,9.9,5.4,53,18,0,0
27-11-2000,17.7,9.9,8.3,43,26,0,0
28-11-2000,17.7,9.9,8.1,43,21,0,0
29-11-2000,14.2,9.9,4.7,40,15,0,0
30-11-2000,16.2,9.9,7.6,59,23,0,0
01-12-2000,8.2,9.9,5.6,39,18,0,0
02-12-2000,12.3,9.9,5.2,38,13,0,0
03-12-2000,9.8,9.9,4.7,61,14,0,0
04-12-2000,13,9.9,8,41,19,0,0
05-12-2000,14.3,9.9,7.4,59,20,0.02,0.2
06-12-2000,17.6,9.4,7.5,44,12,0,0
07-12-2000,18.2,9.9,7.8,63,27,0,0
08-12-2000,24.8,5.9,9.2,35,20,0.01,0.1
09-12-2000,22.6,9.4,5.2,53,24,0,0
10-12-2000,16.6,8,7.7,43,19,0.07,1.2
11-12-2000,8,4.8,5.6,21,2,0.12,1.8
12-12-2000,2.5,8.2,3.8,19,1,0,0
13-12-2000,7.4,8.9,5,26,1,0,0
14-12-2000,11.8,9.7,7,47,8,0,0
15-12-2000,11.4,9.9,10.2,45,24,0,0
16-12-2000,8,9.6,12.1,28,11,0,0
17-12-2000,12.2,9.9,8.2,58,16,0,0
18-12-2000,-1,9.9,14.3,34,15,0,0
19-12-2000,1.6,9.9,5,51,10,0,0
20-12-2000,10.2,9.9,18.4,47,11,0,0
21-12-2000,5.1,9.9,4.6,28,4,0,0
22-12-2000,9.5,9.9,6.3,55,14,0,0
23-12-2000,14.3,9.9,7.9,39,19,0,0
24-12-2000,17.8,9.9,6.2,36,16,0,0
25-12-2000,16.6,6,8.3,25,16,0.03,0.4
26-12-2000,17.6,9.8,8.7,33,14,0,0
27-12-2000,14.4,9.9,9.7,55,24,0,0
28-12-2000,19.3,9.9,8.6,45,28,0,0
29-12-2000,14.3,9.9,6,32,13,0,0
30-12-2000,12.5,9.9,4.4,42,12,0,0
31-12-2000,15.9,9.9,5.5,38,12,0,0
01-01-2001,14.5,9.9,4.2,37,12,0,0
02-01-2001,14.2,9.9,5.6,43,16,0,0
03-01-2001,5.6,9.9,6.8,56,20,0,0
04-01-2001,8.5,9.9,5.8,70,20,0,0
05-01-2001,10.3,9.9,7.2,60,24,0,0
06-01-2001,11.6,9.9,8.3,61,29,0,0
07-01-2001,17.5,9.9,9.2,37,15,0,0
08-01-2001,3.4,9.9,6.1,51,14,0,0
09-01-2001,-4.4,9.9,6.8,47,17,0,0
10-01-2001,6.6,9.9,5.1,53,20,0,0
11-01-2001,12.3,9.9,5.2,48,17,0,0
12-01-2001,4,9.9,6.9,53,20,0,0
13-01-2001,16.2,9.6,16.9,38,20,0.03,0.3
14-01-2001,11.6,9.9,5.1,37,11,0,0
15-01-2001,7.2,9.8,6.1,31,8,0.14,2.3
16-01-2001,17.1,1.6,3.6,21,7,0.35,6.7
17-01-2001,4.9,7,2.8,18,-2,0,0
18-01-2001,7,9.9,7.8,26,8,0,0
19-01-2001,9.1,9.9,5.3,22,2,0,0
20-01-2001,11.6,9.8,8.4,36,7,0,0
21-01-2001,12.5,9.9,7.6,30,10,0,0
22-01-2001,11.6,9.9,8.3,48,14,0,0
23-01-2001,18.8,9.9,5.8,30,19,0,0
24-01-2001,20.4,9.3,3.4,35,19,0,0
25-01-2001,22.1,3.7,6.3,43,20,0,0
26-01-2001,10.8,9.9,12.4,36,20,0,0
27-01-2001,21.6,5,8.3,24,19,0.23,3.9
28-01-2001,18.3,5.2,3.4,26,17,0.06,1.3
29-01-2001,16.8,8.4,11.2,38,17,0.01,0.1
30-01-2001,10.8,9.9,10.8,31,19,0,0
31-01-2001,7.9,9.9,6.5,28,6,0,0
01-02-2001,1.9,9.9,7.3,32,8,0,0
02-02-2001,11.4,9.9,5.1,41,11,0,0
03-02-2001,21.2,9.9,7.8,47,26,0,0
04-02-2001,24.3,9.6,4.4,33,20,0,0
05-02-2001,21,9.8,6.4,59,25,0,0
06-02-2001,24.5,5.8,9.5,31,25,0,0
07-02-2001,24.9,5.6,8.5,54,24,0,0
08-02-2001,19.3,5.1,7.2,25,6,0.07,2.4
09-02-2001,2.6,6.1,9.7,16,-1,0.03,0.9
10-02-2001,9.8,8.9,4.6,38,-1,0,0
11-02-2001,16,9.7,9.3,47,19,0,0
12-02-2001,15.8,9.9,9.1,40,23,0,0
13-02-2001,19.1,9.9,9.8,55,22,0,0
14-02-2001,20.6,4.6,9.2,27,19,0.02,0.6
15-02-2001,15.2,5.9,4.8,42,19,0,0
16-02-2001,20.4,5.8,5.7,29,20,0,0
17-02-2001,21.5,3,2.6,42,20,0,0
18-02-2001,20.9,9.9,4.1,55,25,0,0
19-02-2001,19.6,9.9,6.8,57,30,0,0
20-02-2001,16.7,9.9,8.3,55,26,0,0
21-02-2001,27.3,3.6,5.1,40,23,0,0
22-02-2001,23.3,9,6.3,51,26,0,0
23-02-2001,27.9,7.3,7.3,54,25,0,0
24-02-2001,25.8,9.5,11.9,46,23,0,0
25-02-2001,16.3,9.9,8.4,50,17,0,0
26-02-2001,16.4,9.9,9.8,44,24,0,0
27-02-2001,20,4.4,7.7,26,14,0.14,2
28-02-2001,15,4.4,5.7,28,14,0,0
01-03-2001,18.2,8.5,5.1,50,25,0,0
02-03-2001,21.1,9.8,10.1,50,21,0,0
03-03-2001,18,9.9,10.4,45,25,0,0
04-03-2001,20.9,9.9,6,50,22,0,0
05-03-2001,15.6,9.9,5.9,62,24,0,0
06-03-2001,21.2,9.9,7.3,58,33,0,0
07-03-2001,28.6,9.9,8.1,50,32,0,0
08-03-2001,27.8,9.2,6.3,53,29,0,0
09-03-2001,24.2,9.9,6.5,61,28,0,0
10-03-2001,26.4,7.6,11.4,44,24,0.44,3.3
11-03-2001,21.6,3.4,7.8,27,14,0.13,2.1
12-03-2001,18,9.3,4.8,42,11,0,0
13-03-2001,22.9,9.9,5.6,53,26,0,0
14-03-2001,23.3,9.5,7.9,52,27,0.03,0.4
15-03-2001,14.3,9.9,19,39,22,0,0
16-03-2001,17,9.6,6.9,39,20,0.06,1
17-03-2001,22.2,4.1,8.1,28,23,0.38,4.5
18-03-2001,24.3,5.2,7.1,43,25,0,0
19-03-2001,19.9,9.9,6.5,56,23,0,0
20-03-2001,22.1,9.9,4.8,64,32,0,0
21-03-2001,28,9.9,5.3,67,39,0,0
22-03-2001,33.9,9.5,6.3,57,35,0,0
23-03-2001,32.2,9.9,8.8,60,32,0.09,0
24-03-2001,30.8,3.3,6,32,27,0,0
25-03-2001,28,1.5,3.6,33,26,0.01,0
26-03-2001,28.2,1.2,5.6,33,27,0.01,0.1
27-03-2001,32.4,3.6,4,52,31,0.09,0.1
28-03-2001,31.9,6.8,4.7,46,30,0,0
29-03-2001,27.7,9.9,3.8,50,26,0.13,0.4
30-03-2001,29.5,6.8,4.9,53,31,0.01,0.1
31-03-2001,27.3,9.7,8.8,46,30,0,0
01-04-2001,23.1,9.9,6.2,70,28,0,0
02-04-2001,29.7,9.9,11.6,67,38,0,0
03-04-2001,29.6,9.9,11.2,68,37,0,0
04-04-2001,39.9,7.5,8.1,66,38,0,0
05-04-2001,34.4,8.6,9.1,70,38,0,0
06-04-2001,28.7,9.9,15.8,63,44,0,0
07-04-2001,14.6,9.9,18.8,62,38,0,0
08-04-2001,15.4,9.9,15.9,63,38,0,0
09-04-2001,22.6,9.9,10.8,62,31,0,0
10-04-2001,29.6,9.4,13.6,50,32,0.56,3.9
11-04-2001,29.6,4.5,21.4,42,31,0.35,3.6
12-04-2001,28,7.6,9.4,50,29,0.07,0.6
13-04-2001,20.7,9.9,6.6,59,31,0,0
14-04-2001,22.7,9.9,10.2,63,28,0,0
15-04-2001,22.7,9.9,10.8,55,31,0,0
16-04-2001,27.8,9.7,11,45,31,0,0
17-04-2001,29.5,6.9,10.7,51,30,0,0
18-04-2001,26,9.9,6.5,79,31,0,0
19-04-2001,21.6,9.9,14.8,75,46,0,0
20-04-2001,17.6,9.9,17.2,66,41,0,0
21-04-2001,16.3,9.9,10.9,64,39,0,0
22-04-2001,29.2,9.4,24.1,40,28,0,0
23-04-2001,23,9.9,6.2,56,25,0,0
24-04-2001,22.2,9.9,7,63,29,0,0
25-04-2001,25.5,9.9,7.1,70,40,0,0
26-04-2001,28.4,9.9,6.3,74,40,0,0
27-04-2001,32.3,9.9,7.3,74,41,0,0
28-04-2001,33.7,9.9,9.1,78,43,0,0
29-04-2001,29.9,9.9,8.1,77,45,0,0
30-04-2001,26.4,9.9,8.3,74,43,0,0
01-05-2001,25.1,9.9,7.9,85,46,0,0
02-05-2001,32,8.5,15.2,56,31,0.39,3.2
03-05-2001,30.8,4.2,7.2,35,31,0.22,2
04-05-2001,31.2,8.6,13.5,39,33,0.28,0.8
05-05-2001,32.3,7.9,14.2,42,34,0.22,0.5
06-05-2001,30.4,9.1,8.8,65,34,0.41,0
07-05-2001,38.6,10,7.8,60,36,0,0
08-05-2001,34.7,9.9,7.6,72,40,0,0
09-05-2001,31.2,9.9,7,79,42,0,0
10-05-2001,34.3,9.9,7,75,45,0,0
11-05-2001,42.9,9.9,10.6,63,44,0,0
12-05-2001,45.3,9.9,7.7,76,45,0,0
13-05-2001,37.4,9.9,6.7,80,46,0,0
14-05-2001,40,9.9,8.4,79,50,0.03,0
15-05-2001,40.6,9.9,8.6,81,52,0,0
16-05-2001,40.7,9.9,7.8,80,54,0.15,0
17-05-2001,51.7,8.4,6.6,59,49,0.71,0
18-05-2001,48.7,9,6.4,70,48,0,0
19-05-2001,50.9,9.2,7.1,58,50,0.26,0
20-05-2001,42.3,9.2,7.2,75,30,0.04,0
21-05-2001,21.6,9.2,14.9,55,32,0,0
22-05-2001,26.4,9.9,6.7,69,33,0,0
23-05-2001,35.8,9.9,9.5,75,43,0,0
24-05-2001,34.7,9.9,11.4,73,42,0,0
25-05-2001,35,9.9,6.3,75,37,0.01,0
26-05-2001,43.6,9.9,7.1,75,43,0.04,0
27-05-2001,46.9,9.9,7.7,81,46,0,0
